Knr,Gnr,Bnr,Snr,Fnr,Andelsnummer,Bygningsnummer,GateAdresse,Postnummer,Poststed,BruksEnhetsNummer,Organisasjonsnummer,Bygningskategori,Byggear,Energikarakter,Oppvarmingskarakter,Utstedelsesdato,TypeRegistrering,Attestnummer,BeregnetLevertEnergiTotaltkWhm2,BeregnetFossilandel,Materialvalg,HarEnergiVurdering,EnergiVurderingDato
1804,138,2602,,,,,Torvgata 40,8004,Bodø,H0101,,Småhus,2008,C,Orange,2018-01-25T20:33:10.0000000,Simple,A2018-849808,147.48,,Tre,False,
1103,57,73,,,,4557557,Armauer Hansens vei 46,4019,STAVANGER,,932298244,Småhus,1953,F,Red,2018-01-25T20:31:55.0000000,Simple,A2018-849807,445.76,,Tre,False,
4204,37,517,,,,300277672,Kornblomstveien 34,4634,KRISTIANSAND S,H0101,,Småhus,2012,C,Green,2018-01-25T19:56:59.0000000,Simple,A2018-849802,136.37,,Tre,False,
1106,28,716,10,,,171173280,Hestaleite 11,5523,HAUGESUND,H0202,,Småhus,1916,G,Red,2018-01-25T19:48:32.0000000,Simple,A2018-849800,843.06,,Tre,False,
3411,815,1,,55,,152321244,Rømåsen 543,2612,SJUSJØEN,,,Småhus,2003,D,Yellow,2018-01-25T19:41:23.0000000,Simple,A2018-849799,176.24,,Tre,False,
5402,50,664,,,,11398626,Lavveien 8 A,9414,HARSTAD,,,Småhus,1982,E,Yellow,2018-01-25T19:40:56.0000000,Simple,A2018-849798,203.28,,Tre,False,
0301,33,898,7,,,,Lillevannsveien 71D,0788,Oslo,H0101,,Småhus,1997,E,Orange,2018-01-25T19:21:53.0000000,Simple,A2018-849795,224.65,,Tre,False,
3020,134,157,5,,,300093364,Torgveien 9,1400,SKI,,,Boligblokker,2009,E,Red,2018-01-25T19:19:52.0000000,Simple,A2018-849794,165.17,,Betong,False,
3804,413,105,,,,163642212,Nedre Fjellvang 1,3159,MELSOMVIK,H0101,,Småhus,1964,D,Orange,2018-01-25T19:14:42.0000000,Simple,A2018-849793,203.15,,Tre,False,
3002,1,2020,,,,145667151,Refsnesalleen 77 D,1518,MOSS,H0301,948207826,Boligblokker,1965,F,Red,2018-01-25T19:11:02.0000000,Simple,A2018-849791,289.82,,Mur/tegl,False,
3803,142,15,,,,163488507,Undrumsdalveien 235,3157,BARKÅKER,H0101,,Småhus,1960,G,Orange,2018-01-25T19:01:52.0000000,Simple,A2018-849789,413.98,,Tre,False,
0301,233,244,,0,30,0,Alnagata 18,0192,OSLO,H0602,990469369,Boligblokker,2007,D,Red,2018-01-25T18:54:02.0000000,Simple,A2018-849788,164.34,,Betong,False,
1103,16,1037,,,,4693213,Mariabakken 6,4034,STAVANGER,,953452359,Boligblokker,1989,E,Red,2018-01-25T18:53:15.0000000,Simple,A2018-849787,175.46,,Betong,False,
4601,151,139,,,,139624432,Lille Damsgårdsveien 63 B,5162,LAKSEVÅG,H0101,,Småhus,1959,G,Orange,2018-01-25T18:52:53.0000000,Simple,A2018-849786,388.92,,Tre,False,
0301,112,171,,,,81001731,Kløfterhagen 32,1067,OSLO,H0101,,Småhus,1986,F,Orange,2018-01-25T18:47:29.0000000,Simple,A2018-849785,237.11,,Tre,False,
4601,151,139,,,,139624386,Lille Damsgårdsveien 63 A,5162,LAKSEVÅG,H0101,,Småhus,1959,G,Orange,2018-01-25T18:46:59.0000000,Simple,A2018-849784,383.21,,Tre,False,
0301,151,139,,,,80356757,Samvirkeveien 21,1178,OSLO,H0101,,Småhus,1954,G,Orange,2018-01-25T18:28:39.0000000,Simple,A2018-849783,350.04,,Tre,False,
3025,1,21,46,,,23113511,Bjørndalsveien 12,1395,HVALSTAD,H0401,,Boligblokker,2010,D,Red,2018-01-25T18:19:57.0000000,Simple,A2018-849782,145.84,,Betong,False,
3806,49,104,,,386,,Konglevegen 10,3925,"Porsgrunn ",H0102,952159984,Boligblokker,1961,G,Orange,2018-01-25T18:16:08.0000000,Simple,A2018-849781,291.57,,Mur/tegl,False,
3019,135,397,,,,148657890,Orelia 25,1555,SON,H0101,,Småhus,1973,F,Orange,2018-01-25T18:11:46.0000000,Simple,A2018-849780,303.67,,Tre,False,
3024,18,260,,,,17338226,Gjønnesskogen 47,1356,BEKKESTUA,,,Småhus,1983,F,Orange,2018-01-25T18:11:19.0000000,Simple,A2018-849778,297.51,,Tre,False,
3442,91,90,,,,157028073,Elgfaret 2,2849,KAPP,H0101,970955569,Småhus,1981,E,Yellow,2018-01-25T18:06:12.0000000,Simple,A2018-849777,223.74,,Tre,False,
3411,35,35,,,,,Slåttsvevegen 12,2386,Brumunddal,H0101,,Småhus,1976,E,Yellow,2018-01-25T17:55:17.0000000,Simple,A2018-849776,222.82,,Tre,False,
0301,2,95,19,,,80011830,Bygdøylund 19,0286,OSLO,,,Småhus,1960,F,Red,2018-01-25T17:49:01.0000000,Simple,A2018-849774,286.74,,Tre,False,
1832,53,2,,125,,,Fjellvegen 14,8642,Finneid,H0101,,Småhus,1979,G,Orange,2018-01-25T17:48:07.0000000,Simple,A2018-849771,287.01,,Tre,False,
1106,33,188,,,,171127998,Lars Hertervigs gate 5,5532,HAUGESUND,H0101,,Småhus,1956,G,Orange,2018-01-25T17:39:21.0000000,Simple,A2018-849770,431.96,,Tre,False,
3011,40,123,,,,,Rødsfjellet 16,1684,Vesterøy,H0101,,Småhus,1992,E,Orange,2018-01-25T17:32:29.0000000,Simple,A2018-849767,228.96,,Tre,False,
3019,11,87,7,,,22057731,Nordbyhagen 23,1540,VESTBY,H0102,,Småhus,2007,D,Red,2018-01-25T17:29:03.0000000,Simple,A2018-849766,211.55,,Tre,False,
5001,104,1234,,,,,Stavsetsvingen 62,7026,Trondheim,H0101,,Småhus,1985,F,Red,2018-01-25T17:20:38.0000000,Simple,A2018-849765,273.9,,Tre,False,
3002,26,96,,,,6521304,Kureskjærveien 11,1560,LARKOLLEN,H0101,,Småhus,1985,F,Orange,2018-01-25T17:05:05.0000000,Simple,A2018-849764,285.02,,Tre,False,
0301,135,49,37,,,81721149,Etterstadkroken 5 F,0659,OSLO,H0402,,Boligblokker,2001,D,Red,2018-01-25T17:03:39.0000000,Simple,A2018-849763,161.9,,Mur/tegl,False,
5401,15,1514,39,,,22381067,Tomasjordnes 149,9024,TOMASJORD,H0601,,Boligblokker,2005,E,Green,2018-01-25T16:55:21.0000000,Simple,A2018-849762,190.19,,Tre,False,
3405,66,14,6,,,7477503,Bakkalykkja 13 D,2614,LILLEHAMMER,H0101,,Boligblokker,2007,E,Red,2018-01-25T16:53:51.0000000,Simple,A2018-849761,170.04,,Tre,False,
1106,34,71,,,,171134471,Porsvegen 12,5535,HAUGESUND,H0101,,Småhus,1960,G,Orange,2018-01-25T16:39:12.0000000,Simple,A2018-849757,408.14,,Tre,False,
1579,91,193,,,,13529558,Malevegen 673,6433,HUSTAD,H0101,,Småhus,1897,G,Yellow,2018-01-25T16:38:22.0000000,Simple,A2018-849756,423.57,,Tre,False,
0301,215,124,5,,,80521839,Jacob Aalls gate 14 A,0368,OSLO,H0101,,Boligblokker,1897,G,Green,2018-01-25T16:37:12.0000000,Simple,A2018-849755,388.25,,Mur/tegl,False,
3807,221,198,2,,,300415549,Nenset terrasse 7,3736,SKIEN,H0101,,Småhus,2015,B,Red,2018-01-25T16:20:59.0000000,Simple,A2018-849754,116.3,,Tre,False,
0301,96,62,,,,81576017,Ravnkollbakken 87,0971,OSLO,,951133914,Boligblokker,1970,F,Red,2018-01-25T16:14:00.0000000,Simple,A2018-849753,258.4,,Betong,False,
1106,34,71,,,,171134471,Porsvegen 12,5535,HAUGESUND,H0101,,Småhus,1960,G,Orange,2018-01-25T16:05:57.0000000,Simple,A2018-849750,408.14,,Tre,False,
5401,18,59,,,,190702553,Gammelgårdvegen 11,9020,TROMSDALEN,H0101,,Småhus,1965,G,Orange,2018-01-25T16:05:41.0000000,Simple,A2018-849749,336.56,,Tre,False,
3424,19,117,,,,,Hårennveien 66,2485,Rendalen,H0101,,Småhus,1972,G,Lightgreen,2018-01-25T16:05:16.0000000,Simple,A2018-849748,293.52,,Tre,False,
1833,24,54,,,,11153410,Brennåsveien 15 C,8610,MO I RANA,H0101,,Småhus,1953,G,Orange,2018-01-25T16:05:05.0000000,Simple,A2018-849747,421.96,,Tre,False,
3023,2,1025,53,,,,Fiolveien 16A,1450,Nesoddtangen,H0101,,Småhus,1959,F,Yellow,2018-01-25T15:47:10.0000000,Simple,A2018-849742,272.77,,Tre,False,
3001,61,249,,0,15,,Blåklokkeveien 13,1781,Halden,H0403,950 003 804,Boligblokker,1965,G,Red,2018-01-25T15:45:25.0000000,Simple,A2018-849739,310.67,,Betong,False,
0301,208,462,7,,,80479107,Nordahl Bruns gate 15C,0165,OSLO,,,Boligblokker,1897,G,Red,2018-01-25T15:38:56.0000000,Simple,A2018-849738,276.65,,Mur/tegl,False,
1108,39,1529,45,,,19376664,Gravarverket 14 A,4327,SANDNES,H0101,,Boligblokker,1998,E,Red,2018-01-25T15:37:43.0000000,Simple,A2018-849736,180.64,,Mur/tegl,False,
0301,107,435,,,,80722346,Høybråtenveien 66 B,1086,OSLO,,,Småhus,1974,G,Red,2018-01-25T15:31:17.0000000,Simple,A2018-849734,434.91,,Tre,False,
0301,231,221,,,10003,,Jens Bjelkesgate 78A,0652,Oslo,H0501,,Boligblokker,1898,G,Orange,2018-01-25T15:20:07.0000000,Simple,A2018-849730,336.29,,Mur/tegl,False,
0301,101,59,,,102,16A,tante ulrikkes vei 16a,0984,oslo,H0203,948517426,Boligblokker,1976,F,Red,2018-01-25T15:12:20.0000000,Simple,A2018-849728,231.57,,Betong,False,
1134,103,1,162,,,,Flataberget 13,4230,SAND,H0101,,Småhus,1978,F,Yellow,2018-01-25T15:01:27.0000000,Simple,A2018-849725,236.51,,Tre,False,
3825,35,161,17,,,300176307,Vinjevegen 176 B,3890,VINJE,H02018,,Boligblokker,2016,C,Red,2018-01-25T14:54:01.0000000,Simple,A2018-849721,123.34,,Tre,False,
3024,21,593,,,,,Kalkbrennerveien 26,1362,Hosle,H0101,,Småhus,1970,F,Yellow,2018-01-25T14:45:25.0000000,Simple,A2018-849718,259.02,,Tre,False,
3807,115,187,,,,22837338,Sneltvedtåsen 6,3719,SKIEN,H0101,,Småhus,2006,C,Yellow,2018-01-25T14:44:37.0000000,Simple,A2018-849716,141.56,,Tre,False,
3045,29,10,,,,160290447,Vadsgata 3,3350,PRESTFOSS,H0101,,Småhus,1912,G,Yellow,2018-01-25T14:38:03.0000000,Simple,A2018-849713,403.47,,Tre,False,
3403,1,4603,,,19316,,Delfinen 19 F,2315,Hamar,H0101,,Småhus,1977,G,Red,2018-01-25T14:34:30.0000000,Simple,A2018-849712,382.52,,Tre,False,
3825,35,161,15,,,300176307,Vinjevegen 176 B,3890,VINJE,H02020,,Boligblokker,2016,C,Red,2018-01-25T14:33:24.0000000,Simple,A2018-849710,123.34,,Tre,False,
1108,46,819,4,,,300470658,Rinda 44 C,4321,SANDNES,H0201,,Boligblokker,2014,C,Red,2018-01-25T14:31:05.0000000,Simple,A2018-849708,128.09,,Tre,False,
3812,16,199,,,,3247074,Holte skog 23,3748,SILJAN,H0101,,Småhus,1981,E,Yellow,2018-01-25T14:25:17.0000000,Simple,A2018-849707,225.16,,Tre,False,
1108,46,819,4,,,300470658,Rinda 44 C,4321,SANDNES,H0201,,Boligblokker,2014,C,Red,2018-01-25T14:19:42.0000000,Simple,A2018-849702,125.81,,Tre,False,
1103,58,2219,6,,,4881842,Bretlandsgata 65,4009,STAVANGER,,,Boligblokker,2009,C,Green,2018-01-25T14:16:05.0000000,Simple,A2018-849698,128.04,,Tre,False,
1108,46,114,,,,170005252,Storåveien 61,4321,SANDNES,H0101,,Småhus,1958,F,Yellow,2018-01-25T14:12:50.0000000,Simple,A2018-849697,276.45,,Tre,False,
3001,37,57,11,,,300582467,Skanseveien 10 A,1794,SPONVIKA,,,Småhus,2017,B,Orange,2018-01-25T14:11:31.0000000,Simple,A2018-849696,107.61,,Tre,False,
3001,37,57,6,,,300582457,Skanseveien 12 A,1794,SPONVIKA,,982948495,Småhus,2016,B,Orange,2018-01-25T14:09:54.0000000,Simple,A2018-849695,115.9,,Tre,False,
4204,110,667,,,,300416098,Gamle Kuliaveg 98,4645,NODELAND,,988981192,Boligblokker,2015,E,Green,2018-01-25T14:07:03.0000000,Simple,A2018-849694,174.61,,Tre,False,
0301,180,27,,,,80417373,Frostveien 9 B,1164,OSLO,H0101,,Småhus,1943,D,Orange,2018-01-25T14:07:00.0000000,Simple,A2018-849693,171.54,,Tre,False,
3001,37,57,11,,,300582467,Skanseveien 10 A,1794,SPONVIKA,,,Småhus,2017,B,Orange,2018-01-25T14:06:01.0000000,Simple,A2018-849692,107.61,,Tre,False,
3050,112,25,,,,12576307,Lampelandhagan 19,3623,LAMPELAND,H0101,,Småhus,1998,C,Yellow,2018-01-25T14:04:48.0000000,Simple,A2018-849690,141.98,,Tre,False,
5006,96,305,,,,184961334,Øvre Sørliveg 11 B,7712,STEINKJER,H0101,,Småhus,1971,E,Yellow,2018-01-25T14:01:31.0000000,Simple,A2018-849687,231.19,,Tre,False,
5007,65,726,,,,0,Niels Bjørumsgate 9,7800,Namsos,H0101,,Småhus,1943,G,Yellow,2018-01-25T13:59:39.0000000,Simple,A2018-849686,314.99,,Tre,False,
0301,213,14,14,,,,Briskebyveien 22c,0259,Oslo,H0302,,Boligblokker,1938,G,Red,2018-01-25T13:54:56.0000000,Simple,A2018-849682,301.4,,Betong,False,
3001,37,57,6,,,300582457,Skanseveien 12 A,1794,SPONVIKA,,982948495,Småhus,2016,B,Orange,2018-01-25T13:53:10.0000000,Simple,A2018-849680,115.9,,Tre,False,
1841,103,803,,,,,Kirkeveien 54,8207,Fauske,H0101,,Småhus,1968,G,Yellow,2018-01-25T13:51:19.0000000,Simple,A2018-849678,376.5,,Tre,False,
3407,135,9,,,,,Lierengvegen 179,2836,Biri,H0101,,Småhus,1974,G,Red,2018-01-25T13:46:15.0000000,Simple,A2018-849677,415.27,,Tre,False,
3004,300,1174,16,,,23725568,Storgata 1,1607,FREDRIKSTAD,H0403,,Boligblokker,2005,G,Green,2018-01-25T13:44:20.0000000,Simple,A2018-849674,1123.96,,Betong,False,
3024,13,140,5,,,17277200,Skogveien 100,1369,STABEKK,U0101,,Småhus,1954,G,Orange,2018-01-25T13:43:44.0000000,Simple,A2018-849673,390.41,,Tre,False,
5001,73,175,,,,,Birkebeinervegen 28A,7031,Trondheim,H0101,,Småhus,1970,F,Orange,2018-01-25T13:40:05.0000000,Simple,A2018-849668,275.46,,Tre,False,
5421,17,16,,,,,Sætermoveien 67,9309,Finnsnes,H0101,,Småhus,1953,G,Yellow,2018-01-25T13:24:03.0000000,Simple,A2018-849662,475.27,,Tre,False,
4214,18,571,,,,,Innersvingen 18,4820,Froland,H0101,,Småhus,2010,C,Yellow,2018-01-25T13:21:15.0000000,Simple,A2018-849659,131.38,,Tre,False,
3442,121,71,,,,,Livegen 5,2820,Nordre Toten,H0101,,Småhus,1987,E,Yellow,2018-01-25T13:18:18.0000000,Simple,A2018-849655,213.53,,Tre,False,
4601,186,143,5,,,300634041,Grønskjeret 7 E,5114,TERTNES,H0101,,Småhus,2018,B,Red,2018-01-25T13:16:10.0000000,Simple,A2018-849651,112.36,,Tre,False,
5037,212,84,,,,,Dr. Berg Nilsens veg 8,7630,Åsen,H0101,,Småhus,1985,E,Yellow,2018-01-25T13:10:36.0000000,Simple,A2018-849648,221.42,,Tre,False,
3813,31,484,1,,,,Kjærlighetsstien 43 A,3970,Langesund,H0101,,Småhus,2015,B,Red,2018-01-25T13:10:12.0000000,Simple,A2018-849647,119.77,,Mur/tegl,False,
3048,73,151,10,,,300405990,Semsveien 50K,3302,HOKKSUND,,,Småhus,2014,B,Orange,2018-01-25T13:04:43.0000000,Simple,A2018-849640,128.1,,Tre,False,
4602,24,142,,,,13311919,Ragnarrud 16,6907,FLORØ,,,Småhus,1972,F,Yellow,2018-01-25T13:02:37.0000000,Simple,A2018-849636,280.57,,Tre,False,
3033,182,17,,,,151307531,Mogreinavegen 12,2054,MOGREINA,H0101,,Småhus,1958,G,Yellow,2018-01-25T13:01:55.0000000,Simple,A2018-849635,325.84,,Tre,False,
3030,45,82,6,,,23303647,Skolsegglia 8 D,2019,SKEDSMOKORSET,H0201,,Boligblokker,2005,D,Red,2018-01-25T12:58:28.0000000,Simple,A2018-849632,145.37,,Betong,False,
5001,411,150,6,,,182139149,Biskop Sigurds gate 6A,7067,TRONDHEIM,,,Boligblokker,1913,G,Orange,2018-01-25T12:54:10.0000000,Simple,A2018-849631,328.74,,Betong,False,
5056,28,2,,,,,Hestnesveien 62,7250,Melandsjø,H0101,,Småhus,1900,G,Orange,2018-01-25T12:52:08.0000000,Simple,A2018-849630,533.03,,Tre,False,
4601,161,949,,,67,,Rugdeveien 41,5097,Bergen,H0401,933059510,Boligblokker,1956,G,Orange,2018-01-25T12:43:31.0000000,Simple,A2018-849628,299.09,,Mur/tegl,False,
1507,28,838,2,,,19192830,Sjurgarden 146,6270,BRATTVÅG,U0101,,Småhus,2008,C,Red,2018-01-25T12:41:21.0000000,Simple,A2018-849627,162.11,,Tre,False,
1121,19,545,2,,,300007538,Kong Haakons veg 49,4345,BRYNE,H0102,,Småhus,2010,B,Green,2018-01-25T12:41:19.0000000,Simple,A2018-849626,132.17,,Tre,False,
3024,21,1134,,,,17339443,Ekrekroken 49,1356,BEKKESTUA,,,Småhus,1981,F,Orange,2018-01-25T12:38:50.0000000,Simple,A2018-849625,271.1,,Tre,False,
3025,14,352,1,,,161065676,Jakslandveien 14,3440,RØYKEN,H0101,,Småhus,1991,D,Orange,2018-01-25T12:38:34.0000000,Simple,A2018-849623,199,,Betong,False,
3002,26,96,,,,6521304,Kureskjærveien 11,1560,LARKOLLEN,H0101,,Småhus,1985,F,Orange,2018-01-25T12:33:47.0000000,Simple,A2018-849621,294.64,,Tre,False,
3006,7717,175,,,,0,Lerkeveien 3,3617,Kongsberg,H0101,,Småhus,1970,F,Yellow,2018-01-25T12:29:50.0000000,Simple,A2018-849619,287.03,,Tre,False,
3403,1,4776,,,,13775435,Furubergvegen 85 A,2315,HAMAR,H0101,950133538,Småhus,1977,E,Yellow,2018-01-25T12:22:47.0000000,Simple,A2018-849615,237.62,,Tre,False,
4203,507,1437,,,,,Kringkollen 14,4846,Arendal,H0101,,Småhus,1974,F,Yellow,2018-01-25T12:21:24.0000000,Simple,A2018-849614,284.2,,Tre,False,
3029,100,408,7,,,6852270,Bjørndalsveien 2 C,1476,RASTA,H0201,,Småhus,1988,D,Red,2018-01-25T12:20:36.0000000,Simple,A2018-849613,236.05,,Betong,False,
0301,208,312,17,,,80476485,Holbergs gate 3,0166,OSLO,H0302,,Boligblokker,1896,G,Orange,2018-01-25T12:20:18.0000000,Simple,A2018-849612,239.28,,Mur/tegl,False,
1101,13,320,,,,,Gamle Hestnesvei 18,4372,EGERSUND,H0101,,Småhus,1947,F,Yellow,2018-01-25T12:03:50.0000000,Simple,A2018-849606,286.29,,Tre,False,
4631,134,475,2,,,,Vardane 138,5911,Alversund,H0101,,Småhus,2010,C,Orange,2018-01-25T11:58:32.0000000,Simple,A2018-849604,135.87,,Betong,False,
4601,209,475,,,,139694554,Åstveitskogen 105,5113,TERTNES,,,Småhus,1971,F,Red,2018-01-25T11:54:30.0000000,Simple,A2018-849603,316.48,,Tre,False,
1806,40,331,,,,,Håreks gate 6,8514,Narvik,H0101,,Småhus,1944,G,Orange,2018-01-25T11:36:06.0000000,Simple,A2018-849597,379.08,,Tre,False,
0301,94,481,,,,,Bergensveien 41 D,0963,Oslo,H0101,,Småhus,1971,G,Orange,2018-01-25T11:23:10.0000000,Simple,A2018-849593,350.67,,Tre,False,
0301,88,50,,,,80219717,Grytebekkveien 4,0496,OSLO,,,Småhus,1906,G,Orange,2018-01-25T11:22:58.0000000,Simple,A2018-849592,576.1,,Tre,False,
5038,18,849,,,,,Sokneprest Krogs veg 40,7653,Verdal,H0101,,Småhus,1970,E,Yellow,2018-01-25T11:21:14.0000000,Simple,A2018-849591,228.35,,Tre,False,
4601,11,83,2,,,139391373,Birkelundsbakken 27,5231,PARADIS,H0201,,Boligblokker,1969,G,Orange,2018-01-25T11:10:59.0000000,Simple,A2018-849587,471.75,,Tre,False,
3004,303,1062,,,,6277705,TENALJEGATA 8,1630,GAMLE FREDRIKSTAD,H0101,,Småhus,1950,G,Orange,2018-01-25T11:01:38.0000000,Simple,A2018-849580,510.22,,Tre,False,
3025,57,546,,,,,Skatvedtveien 20,3475,Sætre,H0101,,Småhus,1975,F,Red,2018-01-25T10:59:59.0000000,Simple,A2018-849579,320.97,,Tre,False,
3033,117,496,2,,,,Kongletoppen 68B,2053,JESSHEIM,H0101,,Småhus,2004,D,Orange,2018-01-25T10:48:41.0000000,Simple,A2018-849575,181.02,,Tre,False,
0301,126,168,1,,,81865140,Seljeveien 27,0575,OSLO,H0101,,Boligblokker,2011,D,Green,2018-01-25T10:46:26.0000000,Simple,A2018-849574,143.41,,Betong,False,
5403,24,223,,,,192618223,Steinfossveien 10,9518,ALTA,H0101,,Småhus,1980,G,Orange,2018-01-25T10:44:39.0000000,Simple,A2018-849573,347,,Tre,False,
5001,410,611,2,,,10519748,Innherredsveien 54,7067,TRONDHEIM,H0201,,Boligblokker,1988,D,Red,2018-01-25T10:41:33.0000000,Simple,A2018-849572,147.2,,Betong,False,
4624,54,535,,,,12563760,Varåsgrenda 66,5200,OS,H0101,954362752,Småhus,1979,E,Yellow,2018-01-25T10:37:31.0000000,Simple,A2018-849569,251.84,,Tre,False,
5401,15,740,,,349,,Planetvegen 417,9024,Tomasjord,H0101,948677946,Småhus,1978,F,Red,2018-01-25T10:30:26.0000000,Simple,A2018-849566,297.24,,Betong,False,
3049,148,187,,,,,Kaprifolveien 6,3408,Tranby,H0101,,Småhus,1980,E,Yellow,2018-01-25T10:30:00.0000000,Simple,A2018-849565,229.95,,Betong,False,
5001,16,37,,,,,Amalienlyst 4,7047,Trondheim,H0101,,Småhus,1965,G,Orange,2018-01-25T10:26:02.0000000,Simple,A2018-849564,326.35,,Tre,False,
4204,9,404,,,,12977646,Løvika 3,4623,KRISTIANSAND S,,,Småhus,1993,D,Yellow,2018-01-25T10:25:29.0000000,Simple,A2018-849563,179.59,,Tre,False,
0301,141,332,,,,,Hagapynten 50,0673,Oslo,H0101,,Småhus,1982,G,Orange,2018-01-25T10:23:13.0000000,Simple,A2018-849561,284.78,,Tre,False,
3005,32,20,,,,,Nordbyveien 11,3060,SVELVIK,H0101,,Småhus,1973,G,Orange,2018-01-25T10:22:53.0000000,Simple,A2018-849560,367.81,,Tre,False,
0301,212,840,23,,,80506392,Thomas Heftyes gate 42 D,0264,OSLO,H0301,,Boligblokker,1913,G,Red,2018-01-25T10:15:09.0000000,Simple,A2018-849557,289.49,,Mur/tegl,False,
0301,217,509,42,,,,Lille Bislett 4,0170,Oslo,H0507,,Boligblokker,2007,E,Green,2018-01-25T10:05:41.0000000,Simple,A2018-849547,209.5,,,False,
5401,14,102,,,16,,Glimmervegen 31,9022,Krokelvdalen,H0101,853815942,Småhus,1972,G,Orange,2018-01-25T10:00:07.0000000,Simple,A2018-849543,331.7,,Betong,False,
3030,83,263,21,,,24933563,Smørbukktunet 2,2016,FROGNER,H0101,,Småhus,2007,D,Red,2018-01-25T09:57:31.0000000,Simple,A2018-849541,183.27,,Tre,False,
1867,60,1,,,,190028690,Guvågveien 6,8475,STRAUMSJØEN,H0101,,Småhus,1953,G,Red,2018-01-25T09:54:16.0000000,Simple,A2018-849539,571.16,,Tre,False,
3416,60,235,,,,,Tverrvegen 22,2240,Magnor,H0101,,Småhus,1923,D,Yellow,2018-01-25T09:53:02.0000000,Simple,A2018-849538,160.85,,Tre,False,
3029,99,190,,,,150681774,Haukeveien 10,1476,RASTA,,,Småhus,1974,B,Lightgreen,2018-01-25T09:52:51.0000000,Simple,A2018-849537,102.52,,Tre,False,
4227,162,300,,,,169668477,Englemontunet 5,4480,KVINESDAL,,,Småhus,1973,F,Yellow,2018-01-25T09:51:10.0000000,Simple,A2018-849535,242.38,,Tre,False,
3049,116,46,,,,160854189,Lahelldammen 22,3427,GULLAUG,H0101,,Småhus,1973,E,Yellow,2018-01-25T09:49:26.0000000,Simple,A2018-849532,220.77,,Tre,False,
1860,2,75,,,,189563248,Buksnesveien 349,8372,GRAVDAL,,,Småhus,1953,G,Yellow,2018-01-25T09:47:05.0000000,Simple,A2018-849531,300.35,,Tre,False,
1103,14,1407,22,,,4838815,Dronningåsen 15,4032,STAVANGER,H0101,,Småhus,2004,D,Orange,2018-01-25T09:43:24.0000000,Simple,A2018-849528,180.94,,Tre,False,
1867,60,1,,,,11342086,Guvågveien 8,8475,STRAUMSJØEN,H0101,,Småhus,1985,F,Orange,2018-01-25T09:42:33.0000000,Simple,A2018-849526,272.7,,Tre,False,
0301,229,16,,,68,,Heimdalsgata 10 A,0561,Oslo,H0406,,Boligblokker,2006,C,Green,2018-01-25T09:36:25.0000000,Simple,A2018-849525,133.8,,,False,
5059,36,23,,,,184047861,Gryttingvegen 106,7320,FANNREM,,,Småhus,1935,G,Yellow,2018-01-25T09:34:25.0000000,Simple,A2018-849524,357.7,,Tre,False,
4630,1,44,1,,,300509471,Storkjelda 18,5281,VALESTRANDSFOSSEN,,885574602,Småhus,2016,B,Orange,2018-01-25T09:31:51.0000000,Simple,A2018-849522,128.42,,Tre,False,
3027,103,330,,,,22125125,Mårstien 45,2014,BLYSTADLIA,H0101,,Småhus,1982,G,Orange,2018-01-25T09:22:12.0000000,Simple,A2018-849519,354.44,,Tre,False,
3420,101,59,,,,,rørgata 27,2410,hernes,H0101,,Småhus,1952,G,Yellow,2018-01-25T09:21:52.0000000,Simple,A2018-849518,481.39,,Tre,False,
3024,52,144,36,,,18606844,Kjørbokollen 45,1337,SANDVIKA,H0201,,Boligblokker,2002,D,Green,2018-01-25T09:19:49.0000000,Simple,A2018-849517,139.61,,Betong,False,
1860,20,69,,,,,Bolleveien 165,8370,Leknes,H0101,,Småhus,1935,G,Orange,2018-01-25T09:17:24.0000000,Simple,A2018-849516,557.58,,Tre,False,
1531,76,78,,,,,Blomvikvegen 48,6035,Fiskarstrand,H0101,,Småhus,1982,G,Red,2018-01-25T09:13:12.0000000,Simple,A2018-849514,317.02,,Tre,False,
3403,1,245,,,,13757755,Østregate 91,2317,HAMAR,,951878952,Boligblokker,1970,F,Red,2018-01-25T09:09:05.0000000,Simple,A2018-849513,233.5,,Betong,False,
3003,2047,30,,,,,Hovslagerveien 21,1712,Grålum,H0101,,Småhus,1956,G,Yellow,2018-01-25T08:56:53.0000000,Simple,A2018-849510,331.3,,Tre,False,
1507,6,44,1,,,300335117,Markastien 14 A,6013,ÅLESUND,H0101,,Småhus,2014,B,Orange,2018-01-25T08:51:25.0000000,Simple,A2018-849509,130.94,,Tre,False,
3448,68,115,,,,19704564,Hølivegen 138,2880,NORD-TORPA,,,Småhus,2000,D,Orange,2018-01-25T08:47:49.0000000,Simple,A2018-849508,236.91,,Tre,False,
3807,300,987,,,,,Falkumjordet 6,3722,Skien,H0101,,Småhus,1970,F,Yellow,2018-01-25T08:42:02.0000000,Simple,A2018-849507,248.01,,Tre,False,
5421,21,22,,,,191608305,Vangsvikveien 284,9304,VANGSVIK,H0101,,Småhus,1939,G,Yellow,2018-01-25T08:38:12.0000000,Simple,A2018-849506,416.21,,Tre,False,
0301,83,145,61,,61,,Bjørn stallaresvei 29,0574,Oslo,H0202,,Boligblokker,1935,F,Green,2018-01-25T08:31:04.0000000,Simple,A2018-849504,302.42,,Betong,False,
