Knr,Gnr,Bnr,Snr,Fnr,Andelsnummer,Bygningsnummer,GateAdresse,Postnummer,Poststed,BruksEnhetsNummer,Organisasjonsnummer,Bygningskategori,Byggear,Energikarakter,Oppvarmingskarakter,Utstedelsesdato,TypeRegistrering,Attestnummer,BeregnetLevertEnergiTotaltkWhm2,BeregnetFossilandel,Materialvalg,HarEnergiVurdering,EnergiVurderingDato
1539,43,259,,,,,Rønningsvegen 9,6320,Isfjorden,H0101,,Småhus,1975,F,Yellow,2011-01-27T09:02:13.0000000,Simple,A2011-59676,326.04,,Tre,False,
3443,142,130,,,,,Sagvollveien 264,2830,Raufoss,H0101,,Småhus,1973,E,Orange,2011-01-27T09:00:23.0000000,Simple,A2011-59675,278.64,,Tre,False,
3049,52,98,,,18,,Bruveien 9,3400,Lier,H0306,,Boligblokker,2006,D,Red,2011-01-27T09:00:03.0000000,Simple,A2011-59674,145.82,,Betong,False,
3020,34,12,,,,30,Skotbuveien 30,1408,Kråkstad,H0101,,Småhus,1860,G,Orange,2011-01-27T08:59:10.0000000,Simple,A2011-59673,553.62,,Tre,False,
3807,221,2072,,,,,Øvre Mastemyr 28,3736,Skien,H0101,,Småhus,1995,D,Yellow,2011-01-27T08:52:21.0000000,Simple,A2011-59670,183.32,,Tre,False,
3025,67,379,3,,,,Torpmarka 117,1389,Heggedal,H0101,,Småhus,1992,D,Orange,2011-01-27T08:40:56.0000000,Simple,A2011-59667,208.18,,Tre,False,
5001,194,65,,,,,Kolstadflata 7C,7098,Saupstad,H0101,,Boligblokker,1971,D,Red,2011-01-27T08:37:23.0000000,Simple,A2011-59666,177.41,,Betong,False,
1824,117,276,,,74,,Rødstilkvegen 56,8665,Mosjøen,H0101,828951742,Småhus,1983,E,Red,2011-01-27T08:23:33.0000000,Simple,A2011-59664,274.09,,Tre,False,
4601,40,325,,,,,Sætervegen 26,5236,Rådal,H0101,,Småhus,1956,E,Red,2011-01-27T07:49:05.0000000,Simple,A2011-59657,276.96,,Tre,False,
4601,207,226,,,,139776666,LIASTØLEN 6 B,5132,NYBORG,H0101,,Småhus,1900,E,Orange,2011-01-27T05:58:11.0000000,Simple,A2011-59653,261.39,,Tre,False,
5059,18,163,,,,,Handverkarvegen 7,7320,Fannrem,H0101,,Småhus,1971,E,Yellow,2011-01-27T02:27:49.0000000,Simple,A2011-59652,283.35,,Tre,False,
5001,93,13,,,,,Leirfossvegen 43e,7038,Trondheim,H0101,,Småhus,1985,E,Orange,2011-01-26T23:35:55.0000000,Simple,A2011-59645,272.3,,Tre,False,
4214,52,515,,,,,Husefjellveien 9,4810,Eydehavn,H0101,,Småhus,1976,E,Orange,2011-01-26T23:34:09.0000000,Simple,A2011-59644,275.35,,Tre,False,
4204,151,2049,,,,168062516,WOLFRAMVEIEN 14 B,4629,KRISTIANSAND S,H0101,,Småhus,1975,E,Orange,2011-01-26T23:31:44.0000000,Simple,A2011-59642,271.91,,Tre,False,
3900,55,164,,,,39,Bekkegata 39,3936,Porsgrunn,H0101,,Småhus,1972,E,Orange,2011-01-26T23:25:55.0000000,Simple,A2011-59641,292.73,,Tre,False,
0301,241,583,,,,,Planetveien 12,0779,Oslo,H0101,,Småhus,1955,F,Red,2011-01-26T23:09:49.0000000,Simple,A2011-59639,343.61,,Mur/tegl,False,
1103,53,754,,,,4494229,TAUGATA 19,4014,STAVANGER,H0101,,Småhus,1915,D,Yellow,2011-01-26T23:06:54.0000000,Simple,A2011-59637,195.82,,Tre,False,
1804,32,146,,,,187011450,STORSVINGEN 3,8012,BODØ,H0101,,Småhus,1955,D,Orange,2011-01-26T23:05:45.0000000,Simple,A2011-59636,216.42,,Tre,False,
4649,44,270,,,,178327534,Repolvegen 7,6770,NORDFJORDEID,H0101,,Småhus,1981,D,Yellow,2011-01-26T22:58:34.0000000,Simple,A2011-59634,216.94,,Tre,False,
1507,19,109,,,,,Britplassvegen 12,6260,Skodje,H0101,,Småhus,1981,F,Orange,2011-01-26T22:55:33.0000000,Simple,A2011-59632,331.13,,Tre,False,
0301,226,14,,,,,Grenseveien 7b,0571,Oslo,H0302,,Boligblokker,1950,F,Lightgreen,2011-01-26T22:51:22.0000000,Simple,A2011-59631,260.17,,Mur/tegl,False,
1103,26,451,,,1021,,Bandyveien 1,4021,Stavanger,H0301,,Boligblokker,1978,E,Red,2011-01-26T22:48:49.0000000,Simple,A2011-59630,187.93,,Betong,False,
0301,75,1073,,,,,Lachmannsvei 2 L,0495,Oslo,H0101,,Småhus,1972,E,Orange,2011-01-26T22:46:27.0000000,Simple,A2011-59629,274.77,,Betong,False,
0301,31,370,91,,,13,Hofftunet 13,0379,Oslo,H0101,,Boligblokker,1988,E,Orange,2011-01-26T22:45:44.0000000,Simple,A2011-59628,227.49,,Betong,False,
3030,79,34,,,,150937728,GRESSRUDVEIEN 11,2010,STRØMMEN,H0101,,Småhus,1926,F,Yellow,2011-01-26T22:45:00.0000000,Simple,A2011-59627,419.61,,Tre,False,
0301,144,1156,,,60,,Solbergliveien 99,0683,Oslo,H0301,950393351,Boligblokker,1961,F,Orange,2011-01-26T22:44:55.0000000,Simple,A2011-59626,241.41,,Betong,False,
1804,138,4453,2,,,,Sivert Nielsens gate 48A,8007,Bodø,H0101,,Småhus,2000,D,Orange,2011-01-26T22:36:16.0000000,Simple,A2011-59622,158.74,,Tre,False,
0301,159,131,,,192,,Steinspranget 21,1156,Oslo,H0301,947991639,Boligblokker,1955,D,Orange,2011-01-26T22:24:37.0000000,Simple,A2011-59618,182.08,,Betong,False,
0301,159,131,,,192,,Steinspranget 21,1156,Oslo,H0301,947991639,Boligblokker,1955,D,Orange,2011-01-26T22:11:15.0000000,Simple,A2011-59612,182.08,,Betong,False,
3407,148,11,,,,155580879,ØVERBYGDSVEGEN 622,2836,BIRI,H0101,,Småhus,1954,F,Orange,2011-01-26T22:09:01.0000000,Simple,A2011-59611,388.34,,Tre,False,
3407,148,11,,,,155580879,ØVERBYGDSVEGEN 622,2836,BIRI,H0101,,Småhus,1954,F,Orange,2011-01-26T22:09:01.0000000,Simple,A2011-59611,388.34,,Tre,False,
3407,148,11,,,,155580879,ØVERBYGDSVEGEN 622,2836,BIRI,H0101,,Småhus,1954,F,Orange,2011-01-26T22:09:01.0000000,Simple,A2011-59611,388.34,,Tre,False,
4601,116,151,,,,9457437,SKRANESKOGEN 62,5252,SØREIDGREND,H0101,,Småhus,1988,C,Yellow,2011-01-26T22:03:16.0000000,Simple,A2011-59609,156.43,,Tre,False,
3025,6,729,40,,,149842667,HULDREVEIEN 79,1388,BORGEN,,,Boligblokker,1970,E,Red,2011-01-26T22:02:39.0000000,Simple,A2011-59607,193.41,,Betong,False,
3033,117,446,,,,151278388,MYRVEGEN 23 A,2052,JESSHEIM,H0101,,Småhus,1954,F,Orange,2011-01-26T21:58:35.0000000,Simple,A2011-59606,356.51,,Tre,False,
3803,156,93,,,,H0101,Vipeveien 8,3124,Tønsberg,H0101,,Småhus,2007,D,Orange,2011-01-26T21:55:55.0000000,Simple,A2011-59605,188.56,,Tre,False,
3025,6,729,40,,,149842667,HULDREVEIEN 79,1388,BORGEN,,,Boligblokker,1970,E,Red,2011-01-26T21:55:53.0000000,Simple,A2011-59604,193.41,,Betong,False,
3025,6,729,40,,,149842667,HULDREVEIEN 79,1388,BORGEN,,,Boligblokker,1970,E,Red,2011-01-26T21:55:53.0000000,Simple,A2011-59604,193.41,,Betong,False,
3025,6,729,40,,,149842667,HULDREVEIEN 79,1388,BORGEN,,,Boligblokker,1970,E,Red,2011-01-26T21:55:53.0000000,Simple,A2011-59604,193.41,,Betong,False,
5323,06,0843,,,,11,rindane 11,5305,florvåg,H0101,,Småhus,1983,D,Orange,2011-01-26T21:55:41.0000000,Simple,A2011-59603,180.47,,Tre,False,
3006,8362,35,,,,00023467607,Røkaasløkka 31A,3612,Kongsberg,H0101,,Småhus,2008,C,Yellow,2011-01-26T21:54:28.0000000,Simple,A2011-59602,120.32,,Tre,False,
0301,189,36,,,,,Asperudveien 1 A,1258,Oslo,H0101,,Småhus,1985,F,Orange,2011-01-26T21:52:12.0000000,Simple,A2011-59600,310.25,,Tre,False,
3029,100,708,,,,,Pålstunet 5,1476,Rasta,H0101,,Småhus,1982,F,Orange,2011-01-26T21:48:18.0000000,Simple,A2011-59599,318.21,,Tre,False,
3030,77,159,1,,,,Direktør Hauges vei 19,2010,Strømmen,H0101,,Småhus,1988,D,Orange,2011-01-26T21:48:11.0000000,Simple,A2011-59598,225.47,,Tre,False,
0301,227,482,,,,,Fjellgt 55,0566,Oslo,H0402,,Boligblokker,1932,G,Orange,2011-01-26T21:38:58.0000000,Simple,A2011-59596,445.01,,Mur/tegl,False,
4214,18,481,,,,23819198,OSELIA 27,4820,FROLAND,H0101,,Småhus,2006,D,Orange,2011-01-26T21:29:25.0000000,Simple,A2011-59594,188.56,,Tre,False,
1103,14,651,,,36,,Elgefaret 30,4034,Stavanger,U0104,,Boligblokker,1981,F,Red,2011-01-26T21:23:56.0000000,Simple,A2011-59591,245.56,,Betong,False,
3807,300,514,,,,,Breviksgate 18,3732,Skien,H0101,,Småhus,1952,F,Orange,2011-01-26T21:23:47.0000000,Simple,A2011-59590,404.59,,Tre,False,
4626,10,128,,,,9803564,AUSTEGARDSVEGEN 8,5357,FJELL,H0101,,Småhus,1986,E,Orange,2011-01-26T21:23:13.0000000,Simple,A2011-59589,256.55,,Tre,False,
3033,142,298,3,,,,Oppløpssiden 28,2050,JESSHEIM,H0101,,Småhus,2006,D,Orange,2011-01-26T21:13:01.0000000,Simple,A2011-59588,189.06,,Tre,False,
3019,107,115,,,,24295397,BRUERVEIEN 47 B,1550,HØLEN,H0101,,Småhus,2008,D,Lightgreen,2011-01-26T21:10:00.0000000,Simple,A2011-59587,186.15,,Tre,False,
4601,166,419,5,,,9529705,Nedre Hamburgersmauet 3 A,5018,BERGEN,H0101,,Boligblokker,1994,E,Red,2011-01-26T21:03:56.0000000,Simple,A2011-59585,201.07,,Betong,False,
0301,11,179,2,,,,Elvefaret 47,0751,Oslo,H0101,,Småhus,2007,D,Orange,2011-01-26T21:00:31.0000000,Simple,A2011-59583,158.6,,Tre,False,
4601,168,510,3,,,139710738,Kirkegaten 43,5036,BERGEN,H0202,,Boligblokker,1915,E,Red,2011-01-26T20:57:22.0000000,Simple,A2011-59581,227.15,,Tre,False,
3802,18,27,17,,,300087826,Revåveien 53 A,3070,SANDE I VESTFOLD,H0101,,Småhus,2010,C,Orange,2011-01-26T20:55:21.0000000,Simple,A2011-59580,144.31,,Tre,False,
3005,80,880,,,99,,Neptunsvingen 32,3033,Drammen,H0101,,Småhus,1982,E,Orange,2011-01-26T20:54:34.0000000,Simple,A2011-59579,278.97,,Tre,False,
5001,78,137,,,138,,Johan Cappelensveg 35,7033,Trondheim,h0102,,Boligblokker,1969,F,Red,2011-01-26T20:51:32.0000000,Simple,A2011-59578,310.63,,Tre,False,
0301,144,1060,,,0145,,Oppsalstubben 7B,0685,Oslo,H0401,NO937052766,Boligblokker,1956,F,Orange,2011-01-26T20:50:55.0000000,Simple,A2011-59576,327.42,,Betong,False,
4627,30,122,,,,,Træet 42,5314,Kjerrgarden,H0101,,Småhus,2005,D,Orange,2011-01-26T20:46:06.0000000,Simple,A2011-59574,177.88,,Tre,False,
3024,21,890,,,,18536234,LØNNÅSEN 25 D,1362,HOSLE,H0101,,Småhus,1971,E,Red,2011-01-26T20:35:06.0000000,Simple,A2011-59573,294.99,,Tre,False,
5001,323,1012,,,,182442941,TONSTADBRINKEN 263,7091,TILLER,H0101,,Småhus,1983,E,Orange,2011-01-26T20:31:20.0000000,Simple,A2011-59572,287.3,,Tre,False,
3025,28,55,,,,,Arvid Andresens vei 11,1394,Nesbru,H0101,,Småhus,1968,F,Orange,2011-01-26T20:29:41.0000000,Simple,A2011-59570,352.37,,Tre,False,
4601,162,1207,1,2209,,,Slettebakksveien 35,5093,Bergen,H0101,,Småhus,1926,G,Red,2011-01-26T20:28:01.0000000,Simple,A2011-59569,475.07,,Tre,False,
0301,176,469,,,,81024774,MEKLENBORGÅSEN 92,1274,OSLO,H0101,,Småhus,1988,E,Orange,2011-01-26T20:22:01.0000000,Simple,A2011-59568,239.19,,Tre,False,
3024,118,223,,,,6639712,BAKEROVNSGRENDA 32,1353,BÆRUMS VERK,H0101,,Småhus,1984,E,Red,2011-01-26T20:18:39.0000000,Simple,A2011-59567,289.92,,Tre,False,
1103,55,1037,,,,4520165,PRIVATGATA 3,4012,STAVANGER,H0101,,Småhus,1880,F,Orange,2011-01-26T20:15:42.0000000,Simple,A2011-59566,360.47,,Tre,False,
3413,95,117,,,,7257430,TORSTADVEGEN 6,2335,STANGE,H0101,,Småhus,1992,E,Orange,2011-01-26T20:13:28.0000000,Simple,A2011-59565,233.58,,Tre,False,
5059,257,176,,,,,Nergjerdet 10,7310,Gjølme,H0101,,Småhus,1986,D,Yellow,2011-01-26T20:13:12.0000000,Simple,A2011-59564,202.49,,Tre,False,
1119,26,1003,1,,,,Kvimarka 100 A,4365,Nærbø,H0101,,Småhus,2004,D,Orange,2011-01-26T20:11:31.0000000,Simple,A2011-59562,175.99,,Tre,False,
1507,118,338,,,,33,Korsvika 33,6006,Ålesund,H0101,,Småhus,1971,E,Yellow,2011-01-26T20:07:47.0000000,Simple,A2011-59560,233.26,,Tre,False,
1103,13,356,,,,4810457,FORUSSTRAEN 15,4033,STAVANGER,H0101,,Småhus,1999,D,Red,2011-01-26T20:04:25.0000000,Simple,A2011-59559,181.84,,Tre,False,
5001,78,137,,,138,,Johan Cappelensveg 35,7033,Trondheim,h0102,,Boligblokker,1970,F,Red,2011-01-26T19:47:52.0000000,Simple,A2011-59553,275.54,,Tre,False,
2400,26,153,,,,,Tyriveien 16,2409,elverum,H0101,,Småhus,1988,D,Orange,2011-01-26T19:37:06.0000000,Simple,A2011-59549,217.12,,Tre,False,
4601,188,326,,,,9419829,Myrdalskogen 195,5117,ULSET,H0101,,Småhus,1984,E,Orange,2011-01-26T19:33:22.0000000,Simple,A2011-59545,274.86,,Tre,False,
3036,27,64,,,,,Otervegen 7,2030,Nannestad,H0101,,Småhus,1983,D,Yellow,2011-01-26T19:32:28.0000000,Simple,A2011-59544,202.73,,Tre,False,
5021,204,61,,,,,Rødskrubbvegen 32,7340,Oppdal,H0101,,Småhus,1987,D,Orange,2011-01-26T19:25:09.0000000,Simple,A2011-59542,228.04,,Tre,False,
3005,48,153,,,,19927563,GAMLE RIKSVEI 21,3057,SOLBERGELVA,H0101,,Småhus,2004,C,Yellow,2011-01-26T19:21:25.0000000,Simple,A2011-59540,155.56,,Tre,False,
4601,158,153,,,49,,Lotheveien 3,5057,Bergen,H0301,,Boligblokker,1980,E,Red,2011-01-26T19:13:01.0000000,Simple,A2011-59538,205.01,,Betong,False,
3030,69,27,,,73,,Landskronaveien 171,2013,Skjetten,h0101,948122294,Småhus,1972,D,Orange,2011-01-26T19:06:46.0000000,Simple,A2011-59536,226.24,,Tre,False,
3005,45,1210,,,,193241247,PLUTOBAKKEN 19,3055,KROKSTADELVA,H0101,,Småhus,1983,E,Orange,2011-01-26T19:03:32.0000000,Simple,A2011-59534,293.23,,Tre,False,
6202,97,95,,,,,Bøckmansvei 69,7022,Trondheim,H0101,,Småhus,1962,E,Yellow,2011-01-26T18:55:29.0000000,Simple,A2011-59532,259.7,,Tre,False,
4205,160,686,5,,,20673249,MARNAVEIEN 14,4517,MANDAL,,,Kontorbygg,2001,F,Orange,2011-01-26T18:34:07.0000000,Simple,A2011-59529,292,,Betong,False,
0301,159,137,,,19,,Mellombølgen 34,1157,Oslo,H0101,,Boligblokker,1963,F,Green,2011-01-26T18:26:55.0000000,Simple,A2011-59525,258.28,,Betong,False,
0301,159,137,,,19,,Mellombølgen 34,1157,Oslo,H0101,,Boligblokker,1963,F,Green,2011-01-26T18:26:55.0000000,Simple,A2011-59525,258.28,,Betong,False,
0301,159,137,,,19,,Mellombølgen 34,1157,Oslo,H0101,,Boligblokker,1963,F,Green,2011-01-26T18:26:55.0000000,Simple,A2011-59525,258.28,,Betong,False,
5001,58,218,2,,,,Harald Bothners vei 47,7052,Trondheim,H0102,,Småhus,1952,E,Red,2011-01-26T18:25:37.0000000,Simple,A2011-59524,274.45,,Mur/tegl,False,
3807,"2,2",239,,,86,,Stigeråsen 33B,3726,skien,H0102,948519747,Boligblokker,1966,G,Orange,2011-01-26T18:17:51.0000000,Simple,A2011-59522,359.06,,Mur/tegl,False,
3004,601,395,,,,300013382,KVARTSVEIEN 30,1639,GAMLE FREDRIKSTAD,H0101,,Småhus,2010,B,Yellow,2011-01-26T17:55:55.0000000,Simple,A2011-59520,112.55,,Tre,False,
3040,56,976,,,,7920822,Natten 169,3540,NESBYEN,H0101,,Småhus,1997,E,Orange,2011-01-26T17:45:50.0000000,Simple,A2011-59518,263.28,,Tre,False,
5001,39,1,15,59,,15405805,Tanemsmovegen 2N,7549,TANEM,H0202,,Boligblokker,2006,D,Orange,2011-01-26T17:44:34.0000000,Simple,A2011-59517,145.8,,Tre,False,
1505,16,318,,,,,jegerstien 18,6523,frei,H0101,,Småhus,2005,C,Yellow,2011-01-26T17:25:59.0000000,Simple,A2011-59514,148.82,,Tre,False,
3003,2075,330,,,,,seterveien 15,1718,Greåker,H0101,,Småhus,2002,D,Orange,2011-01-26T17:11:49.0000000,Simple,A2011-59513,182.24,,Tre,False,
4203,305,718,,,,,Gamleveien 18,4816,Kolbjørnsvik,H0101,,Småhus,1863,F,Orange,2011-01-26T17:09:04.0000000,Simple,A2011-59512,443.58,,Tre,False,
5001,80,122,,,,,Steinrabben 3,7049,Trondheim,H0101,,Småhus,1982,E,Orange,2011-01-26T17:07:45.0000000,Simple,A2011-59510,257.38,,Tre,False,
5001,194,206,,,121,,Flatåsenget 35 E,7099,Flatåsen,H0101,,Småhus,1978,E,Orange,2011-01-26T17:02:33.0000000,Simple,A2011-59506,257.87,,Betong,False,
3004,424,107,,312,051-077,,Tørkopp 25,1679,Kråkerøy,H0303,00952874330,Boligblokker,1970,E,Red,2011-01-26T17:00:16.0000000,Simple,A2011-59505,186.52,,Mur/tegl,False,
3811,254,41,,,,,Lindholmveien 15,3145,Tjøme,H0101,,Småhus,1972,F,Red,2011-01-26T16:49:54.0000000,Simple,A2011-59502,365.76,,Tre,False,
3025,52,135,46,,,,Bondibråten 101,1387,Asker,H0101,,Småhus,1976,D,Yellow,2011-01-26T16:36:35.0000000,Simple,A2011-59499,224.71,,Betong,False,
4602,27,526,,,,176613831,AUKLANDSVEGEN 41,6900,FLORØ,H0101,,Småhus,1982,D,Yellow,2011-01-26T16:35:03.0000000,Simple,A2011-59498,207.99,,Tre,False,
1149,71,77,,,,11885144,Torvvegen 7,4250,KOPERVIK,H0101,,Småhus,1974,D,Yellow,2011-01-26T16:33:18.0000000,Simple,A2011-59497,196.89,,Tre,False,
4602,27,526,,,,176613831,AUKLANDSVEGEN 41,6900,FLORØ,H0101,,Småhus,1980,D,Yellow,2011-01-26T15:42:29.0000000,Simple,A2011-59490,207.99,,Tre,False,
0301,222,135,,,848818402,80547846,Maridalsveien 235c,0467,OSLO,H0203,,Boligblokker,1938,F,Red,2011-01-26T15:39:37.0000000,Simple,A2011-59489,278.78,,Mur/tegl,False,
3004,300,1353,,,,,Trosvikgata 37,1610,Fredrikstad,H0101,,Småhus,2002,D,Red,2011-01-26T15:30:48.0000000,Simple,A2011-59485,205.99,,Tre,False,
4601,35,269,,,,,Søreidtræet 10,5251,Søreidgrend,H0101,975621375,Småhus,1969,E,Orange,2011-01-26T15:14:56.0000000,Simple,A2011-59480,282.07,,Tre,False,
0301,100,40,,,78,,Kristoffer Robinsvei 78,0978,Oslo,H0401,,Boligblokker,1969,F,Lightgreen,2011-01-26T15:11:43.0000000,Simple,A2011-59479,344.79,,Betong,False,
3030,12,35,,,,6882366,LYSVERKBAKKEN 12,2015,LEIRSUND,H0101,,Småhus,1991,D,Orange,2011-01-26T15:09:54.0000000,Simple,A2011-59478,228.13,,Tre,False,
3434,7,2,,,,,geilen 3,2685,lom,H0101,,Småhus,1977,G,Orange,2011-01-26T15:01:42.0000000,Simple,A2011-59475,1206.22,,Tre,False,
4202,86,24,,,,18878151,TORALDÅSEN 35,4886,GRIMSTAD,H0101,,Småhus,2001,C,Orange,2011-01-26T14:51:28.0000000,Simple,A2011-59472,156.47,,Tre,False,
0301,183,591,,,,80839251,LINDBÄCKVEIEN 51 D,1163,OSLO,H0101,,Småhus,1980,E,Orange,2011-01-26T14:50:12.0000000,Simple,A2011-59471,267.63,,Tre,False,
3033,16,92,,,,151245927,DØRRESVINGEN 3,2040,KLØFTA,H0101,,Småhus,1970,D,Yellow,2011-01-26T14:43:36.0000000,Simple,A2011-59466,226.27,,Tre,False,
1505,10,656,,,,23,Bassengata 23,6516,Kristiansund,H0101,,Småhus,1976,E,Orange,2011-01-26T14:41:57.0000000,Simple,A2011-59464,263.53,,Tre,False,
0301,231,381,,,,,normannsgt 68,0655,Oslo,H0301,921104219,Boligblokker,1934,E,Yellow,2011-01-26T14:38:34.0000000,Simple,A2011-59462,218.76,,Mur/tegl,False,
1507,22,334,,,,,Skåtadalen 113,6010,Ålesund,H0101,,Småhus,2006,C,Yellow,2011-01-26T14:33:02.0000000,Simple,A2011-59459,131.92,,Tre,False,
3033,16,153,,,,151241301,Gamlevegen 85,2040,KLØFTA,H0101,,Småhus,1947,F,Lightgreen,2011-01-26T14:32:17.0000000,Simple,A2011-59458,414.45,,Tre,False,
1506,24,361,,,2,,Heramb-Aamotsveg 50,6414,Molde,H0101,,Småhus,1983,F,Orange,2011-01-26T14:31:49.0000000,Simple,A2011-59457,329.28,,Tre,False,
1531,93,45,2,,,,Hansgjerdet 29 a,6030,LANGEVÅG,H0101,,Småhus,2002,D,Orange,2011-01-26T14:05:36.0000000,Simple,A2011-59450,177.92,,Tre,False,
3413,6,444,,,200084,,Vikavegen 7,2312,Ottestad,H0101,950102691,Småhus,1986,E,Red,2011-01-26T14:01:21.0000000,Simple,A2011-59448,274.45,,Tre,False,
5001,178,201,,,,,Nordmyrveien 80,7089,Heimdal,H0101,,Småhus,1991,E,Orange,2011-01-26T13:59:58.0000000,Simple,A2011-59446,231.82,,Tre,False,
0301,144,1121,,,,,Stordamsnaret 21,0671,oslo,H0101,,Småhus,1962,F,Orange,2011-01-26T13:59:09.0000000,Simple,A2011-59445,387.76,,Tre,False,
1103,6,654,,,200,,Klappmyssveien 61,4085,Hundvåg,H0101,,Småhus,1981,F,Orange,2011-01-26T13:51:37.0000000,Simple,A2011-59443,327.35,,Tre,False,
3030,69,27,,,73,,Landskronaveien 171,2013,Skjetten,h0101,948122294,Småhus,1972,D,Orange,2011-01-26T13:47:44.0000000,Simple,A2011-59441,226.24,,Tre,False,
0301,142,38,,,64,,Dr. Dedichens vei 122,0675,Oslo,H0102,,Boligblokker,1972,F,Red,2011-01-26T13:41:01.0000000,Simple,A2011-59439,242.84,,Betong,False,
5418,54,114,,,,,Furuveien 1,9325,Bardufoss,H0101,,Småhus,1981,D,Yellow,2011-01-26T13:37:27.0000000,Simple,A2011-59437,211.44,,Tre,False,
1103,40,1348,4,,,4850904,RYTTERFARET 28,4046,HAFRSFJORD,H0101,,Småhus,2005,D,Lightgreen,2011-01-26T13:35:15.0000000,Simple,A2011-59435,181.94,,Tre,False,
5401,71,659,,,,,Finkavikhaugen 18,9100,Kvaløysletta,H0101,952135422,Småhus,2008,C,Orange,2011-01-26T13:15:45.0000000,Simple,A2011-59428,147.49,,Tre,False,
0301,144,256,,,378,,Vetlandsveien 78B,0685,OSLO,H0401,,Boligblokker,1954,G,Red,2011-01-26T13:14:15.0000000,Simple,A2011-59427,454.49,,Mur/tegl,False,
3024,89,155,,89,,,Høgåsveien 25 B,1352,Kolsås,H0101,,Småhus,1958,F,Red,2011-01-26T13:11:25.0000000,Simple,A2011-59426,318.73,,Tre,False,
3007,271,8,,73,,159303462,STORETJERNVEIEN 40,3516,HØNEFOSS,H0101,,Småhus,1967,F,Yellow,2011-01-26T13:07:55.0000000,Simple,A2011-59424,341.54,,Tre,False,
3033,134,218,,,,,"Brinken 109 ",2050,Jessheim,H0101,,Småhus,1969,E,Orange,2011-01-26T13:06:58.0000000,Simple,A2011-59423,261.9,,Tre,False,
5001,69,21,,,,,Njardarvollen 30 B,7032,Trondheim,H0101,,Småhus,1993,E,Orange,2011-01-26T12:39:01.0000000,Simple,A2011-59414,240.78,,Tre,False,
3403,88,87,,,22434,0,Kåtorpgrenda 13 B,2322,Ridabu,H0101,950127937,Småhus,1984,E,Yellow,2011-01-26T12:36:26.0000000,Simple,A2011-59413,265.44,,Tre,False,
4601,40,126,,,,,Nedre Smøråsveg 1L,5238,Rådal,H0101,,Småhus,1981,E,Yellow,2011-01-26T12:29:32.0000000,Simple,A2011-59410,239.38,,Tre,False,
5006,197,769,,,,184945533,MARTENSVEGEN 8,7715,STEINKJER,H0101,,Småhus,1942,F,Orange,2011-01-26T12:27:02.0000000,Simple,A2011-59409,393.77,,Tre,False,
5001,422,235,,,,,Sverdrups vei 61,7020,Trondheim,H0101,,Småhus,1980,E,Orange,2011-01-26T12:23:33.0000000,Simple,A2011-59408,255.57,,Tre,False,
1804,138,916,,,,186952960,TORGNY SEGERSTEDTS VEI 15,8003,BODØ,H0101,,Småhus,1942,G,Yellow,2011-01-26T12:23:13.0000000,Simple,A2011-59406,476.94,,Tre,False,
0301,159,115,,,305,,Feltspatvn 43,1155,Oslo,H0302,950201746,Boligblokker,1956,F,Orange,2011-01-26T12:12:20.0000000,Simple,A2011-59396,277.59,,Mur/tegl,False,
1833,17,3,,188,,11995357,KVELDSOLGATA 64,8618,MO I RANA,H0101,,Småhus,1968,E,Yellow,2011-01-26T12:07:07.0000000,Simple,A2011-59392,269.54,,Tre,False,
3005,115,911,,,,,Gustav Wriedts gate 7,3023,Drammen,H0101,,Småhus,1950,F,Orange,2011-01-26T12:04:49.0000000,Simple,A2011-59391,364.21,,Tre,False,
1505,9,338,,,,201601,Storeng G 28,6512,Kristiansund,H0102,991891919,Småhus,1982,F,Red,2011-01-26T12:00:47.0000000,Simple,A2011-59390,350.2,,Tre,False,
1505,9,338,,,,201601,Storeng G 28,6512,Kristiansund,H0101,991891919,Småhus,1982,F,Red,2011-01-26T11:58:42.0000000,Simple,A2011-59389,350.2,,Tre,False,
3814,13,440,,,,,Vidsjåveien 13,3770,Kragerø,H0101,,Småhus,2002,D,Orange,2011-01-26T11:45:43.0000000,Simple,A2011-59382,185.73,,Tre,False,
3413,96,20,,,4892,,Jernbanegata 1,2335,Stange,H0207,986399291,Boligblokker,2004,D,Red,2011-01-26T10:56:18.0000000,Simple,A2011-59373,152.31,,Betong,False,
3022,86,637,,,,,Vindfangerveien 24,1440,Drøbak,H0101,,Småhus,1977,E,Orange,2011-01-26T10:48:22.0000000,Simple,A2011-59372,298.73,,Tre,False,
5001,20,78,,,,21047384,Jakobsgrenda 78,7059,JAKOBSLI,H0101,,Småhus,2004,D,Red,2011-01-26T10:47:23.0000000,Simple,A2011-59371,200.5,,Tre,False,
3403,1,1966,,,,13757046,ALUVEGEN 33,2319,HAMAR,H0101,,Småhus,1924,D,Orange,2011-01-26T10:42:43.0000000,Simple,A2011-59370,185.51,,Tre,False,
0301,102,686,,,125,,Smiuvegen 55,0981,Oslo,H0101,948516810,Småhus,1975,F,Orange,2011-01-26T10:41:33.0000000,Simple,A2011-59369,334.01,,Tre,False,
3021,108,180,,,,149116869,TIURSVINGEN 1,1407,VINTERBRO,H0101,,Småhus,1975,E,Orange,2011-01-26T10:25:43.0000000,Simple,A2011-59366,296.27,,Tre,False,
