Knr,Gnr,Bnr,Snr,Fnr,Andelsnummer,Bygningsnummer,GateAdresse,Postnummer,Poststed,BruksEnhetsNummer,Organisasjonsnummer,Bygningskategori,Byggear,Energikarakter,Oppvarmingskarakter,Utstedelsesdato,TypeRegistrering,Attestnummer,BeregnetLevertEnergiTotaltkWhm2,BeregnetFossilandel,Materialvalg,HarEnergiVurdering,EnergiVurderingDato
3013,11,30,,,,147064985,Østre Rødenesveien 1004,1870,ØRJE,H0101,,Småhus,1969,F,Yellow,2021-01-23T15:43:58.0000000,Simple,A2021-1218235,277.78,,Tre,False,
5401,200,1473,3,,,190613992,Storgata 14 C,9008,TROMSØ,H0101,,Boligblokker,2002,D,Red,2021-01-23T15:09:48.0000000,Simple,A2021-1218232,166.85,,Betong,False,
3005,34,70,14,,,300480177,Einar Haflans vei 2A,3036,DRAMMEN,H0101,,Småhus,2017,C,Green,2021-01-23T15:01:29.0000000,Simple,A2021-1218231,143.93,,Tre,False,
3003,1022,160,20,,,300555021,Grimstadtunet 13,1746,SKJEBERG,H0101,,Småhus,2017,B,Red,2021-01-23T15:00:55.0000000,Simple,A2021-1218230,119.03,,Tre,False,
5001,96,201,,,,182304255,Karolinerveien 7 C,7021,TRONDHEIM,H0302,948722585,Boligblokker,1966,E,Red,2021-01-23T14:53:07.0000000,Simple,A2021-1218229,251.37,,Betong,False,
5001,194,370,,,190,,Nedre Flatåsveg 562,7099,Flatåsen,H0101,,Småhus,1982,F,Yellow,2021-01-23T14:52:19.0000000,Simple,A2021-1218228,299.17,,Betong,False,
1516,8,374,2,,,10196639,Gamlevegen 4,6065,ULSTEINVIK,,,Småhus,1991,D,Red,2021-01-23T14:32:09.0000000,Simple,A2021-1218226,237.66,,Tre,False,
3803,83,114,18,,,300115753,Sidsels vei 16 D,3123,TØNSBERG,H0201,,Boligblokker,2013,D,Red,2021-01-23T14:25:33.0000000,Simple,A2021-1218224,154.92,,Tre,False,
3003,2063,1,,395,,7034229,Sindings vei 40 A,1710,SARPSBORG,H0101,,Småhus,1965,E,Orange,2021-01-23T14:19:33.0000000,Simple,A2021-1218222,241.65,,Tre,False,
0301,124,305,,,,300606692,Bøkkerveien 36,0579,OSLO,H0405,,Boligblokker,2019,B,Green,2021-01-23T13:35:23.0000000,Simple,A2021-1218220,112.1,,Betong,False,
4601,148,516,,,,139612671,Nipedalen 203,5164,LAKSEVÅG,,,Småhus,1976,E,Orange,2021-01-23T13:31:09.0000000,Simple,A2021-1218219,223.53,,Tre,False,
0301,227,33,,,,80560923,Christian Michelsens gate 22,0568,OSLO,H0202,933893863,Boligblokker,1933,F,Orange,2021-01-23T12:57:37.0000000,Simple,A2021-1218216,230.91,,Mur/tegl,False,
5402,50,517,,,,12481136,Budalsveien 5 D,9415,HARSTAD,H0101,,Småhus,1979,F,Red,2021-01-23T12:39:19.0000000,Simple,A2021-1218215,286.73,,Betong,False,
0301,231,180,,0,,,Hertug skules gate 12,0652,"Oslo ",H0502,,Boligblokker,1932,G,Green,2021-01-23T12:30:03.0000000,Simple,A2021-1218214,374.57,,Betong,False,
3004,303,1315,,,208,,Theodor kollers Vei 15c,1637,Gamle Fredrikstad,H0401,950127848,Boligblokker,1973,G,Green,2021-01-23T12:28:41.0000000,Simple,A2021-1218213,288.55,,Betong,False,
1130,49,665,21,,,24137066,Direktør Sæthersgate 25,4100,JØRPELAND,H0201,,Boligblokker,2014,D,Red,2021-01-23T11:28:12.0000000,Simple,A2021-1218210,156.12,,Betong,False,
0301,228,341,3,,,80574517,Seilduksgata 6 B,0553,OSLO,H0101,,Boligblokker,1890,G,Orange,2021-01-23T11:12:36.0000000,Simple,A2021-1218208,533.56,,Mur/tegl,False,
1122,69,73,2,,,24116026,Krossbekkveien 1B,4335,DIRDAL,U0102,,Boligblokker,2009,D,Red,2021-01-23T10:51:28.0000000,Simple,A2021-1218206,130.7,,Tre,False,
3030,83,466,,,,,Kjellergata 33,2003,Lillestrøm,H0101,,Småhus,2005,B,Yellow,2021-01-23T10:36:17.0000000,Simple,A2021-1218205,113.92,,Tre,False,
5001,17,923,1,,,300341132,Grillstadfjæra 62,7053,RANHEIM,H0103,,Boligblokker,2014,C,Green,2021-01-23T10:35:44.0000000,Simple,A2021-1218204,121.95,,Betong,False,
1108,29,324,,,,22593919,Kvitlyngveien 7,4332,FIGGJO,H0101,,Småhus,2003,C,Yellow,2021-01-23T10:06:19.0000000,Simple,A2021-1218203,149.54,,Tre,False,
3004,49,1,,136,,147909195,Haugetangveien 38,1621,GRESSVIK,H0101,,Småhus,1903,G,Yellow,2021-01-23T09:44:45.0000000,Simple,A2021-1218201,515.88,,Tre,False,
4626,34,440,,,,24656403,Øvre Bildøybakken 15,5360,KOLLTVEIT,H0101,,Småhus,2006,B,Orange,2021-01-23T09:06:01.0000000,Simple,A2021-1218199,98.44,,Tre,False,
3025,28,215,,,,,Ravnsborgveien 41,1395,Hvalstad,H0101,,Småhus,1971,F,Orange,2021-01-23T08:00:49.0000000,Simple,A2021-1218198,273.79,,Tre,False,
3014,81,165,4,,,147374933,Bakkelia 7,1832,ASKIM,H0101,,Småhus,1989,B,Orange,2021-01-23T01:13:32.0000000,Simple,A2021-1218197,106.53,,Tre,False,
3017,11,2,,,,148265003,Solberghøyda 4,1580,RYGGE,H0101,,Småhus,1902,G,Yellow,2021-01-22T22:24:03.0000000,Simple,A2021-1218194,467.72,,Tre,False,
0301,31,331,,,147,84D,Hovseterveien 84D,0768,Oslo,H0711,950474084,Boligblokker,1975,E,Red,2021-01-22T22:16:00.0000000,Simple,A2021-1218192,181.2,,Betong,False,
3049,14,65,,,,160877626,Alv Johnsens vei 1,3413,LIER,H0101,,Småhus,1924,F,Yellow,2021-01-22T22:11:19.0000000,Simple,A2021-1218190,252.16,,Tre,False,
1124,1,379,,,,300526121,Krabbavikveien 5,4058,TANANGER,H0101,,Småhus,2017,C,Green,2021-01-22T22:02:50.0000000,Simple,A2021-1218187,133.51,,Tre,False,
5001,194,370,,,190,,Nedre Flatåsveg 562,7099,Flatåsen,H0101,,Småhus,1979,F,Yellow,2021-01-22T21:42:33.0000000,Simple,A2021-1218184,299.17,,Betong,False,
4204,418,212,,,,169199876,GEITERÅSEN 19,4640,SØGNE,H0101,,Småhus,1972,F,Yellow,2021-01-22T21:24:41.0000000,Simple,A2021-1218182,240.01,,Tre,False,
0301,86,1,,,,80207530,Disenveien 23,0587,OSLO,H0103,921407890,Boligblokker,1959,G,Green,2021-01-22T21:05:23.0000000,Simple,A2021-1218181,385.81,,Betong,False,
0301,229,116,6,,,80581483,Sars' gate 16,0562,OSLO,H0301,,Boligblokker,1938,F,Green,2021-01-22T20:45:48.0000000,Simple,A2021-1218180,241.45,,Mur/tegl,False,
3027,92,155,5,,,300464917,Hektnerhagan 92,2008,FJERDINGBY,H0101,,Småhus,2016,B,Orange,2021-01-22T20:39:33.0000000,Simple,A2021-1218179,114.92,,Tre,False,
0301,233,365,,,,80608608,Saxegaardsgata 3 B,0192,OSLO,H0402,988669164,Boligblokker,1984,F,Red,2021-01-22T20:26:19.0000000,Simple,A2021-1218178,213.02,,Mur/tegl,False,
0301,59,10,,,S-6028 Brekkelia Borettslag,0,Brekkelia 3D,0882,OSLO,H0303,946494747,Boligblokker,1962,G,Red,2021-01-22T20:19:32.0000000,Simple,A2021-1218177,345.96,,Betong,False,
1103,55,751,,,,4517008,Midtre Dalgate 7,4013,STAVANGER,H0101,,Småhus,1850,G,Red,2021-01-22T19:54:41.0000000,Simple,A2021-1218173,786.5,,Tre,False,
3053,150,1051,,,,300650813,Bergermotunet 35,3520,JEVNAKER,H0101,919497661,Småhus,2017,C,Orange,2021-01-22T19:53:52.0000000,Simple,A2021-1218172,130.35,,Tre,False,
0301,159,158,,,,80386656,Radarveien 55,1152,OSLO,H0301,947963430,Boligblokker,1958,F,Green,2021-01-22T19:49:01.0000000,Simple,A2021-1218171,234.67,,Betong,False,
3035,92,221,,,,151647367,Hjeravegen 89,2072,DAL,H0101,,Småhus,1965,G,Red,2021-01-22T19:25:55.0000000,Simple,A2021-1218169,411.23,,Tre,False,
3026,192,651,8,,,300047120,Øiaveien 1 F,1930,AURSKOG,H0101,,Boligblokker,2013,D,Orange,2021-01-22T19:25:46.0000000,Simple,A2021-1218168,159.63,,Tre,False,
3014,96,334,9,,,300619134,Ødegårdveien 72,1832,ASKIM,H0101,968757954,Boligblokker,2019,D,Red,2021-01-22T18:55:02.0000000,Simple,A2021-1218166,141.43,,Tre,False,
3002,151,12,1,,,300141309,Holteveien 2 H,1580,RYGGE,H0101,,Småhus,2011,C,Orange,2021-01-22T18:17:57.0000000,Simple,A2021-1218163,163.19,,Betong,False,
3450,33,126,,,,19962342,Bjødnafallet 12,2890,ETNEDAL,H0101,,Småhus,1998,E,Red,2021-01-22T17:58:22.0000000,Simple,A2021-1218161,212.85,,Tre,False,
3019,135,433,,,,,Seljeveien 3,1555,Son,H0101,,Småhus,1975,F,Orange,2021-01-22T17:56:11.0000000,Simple,A2021-1218160,269.63,,Mur/tegl,False,
3007,121,1,,,,159385329,Hadelandsveien 809,3520,JEVNAKER,H0101,,Småhus,1908,G,Orange,2021-01-22T17:54:54.0000000,Simple,A2021-1218159,462.96,,Tre,False,
3804,42,282,,,,162458329,Feltspatveien 4,3221,SANDEFJORD,H0101,,Småhus,1954,F,Yellow,2021-01-22T17:50:36.0000000,Simple,A2021-1218158,275.02,,Tre,False,
3007,318,329,,,,159184374,Ringeriksgata 18D,3510,HØNEFOSS,H0102,,Boligblokker,1952,G,Orange,2021-01-22T17:45:06.0000000,Simple,A2021-1218157,387.44,,Betong,False,
3003,2095,126,,,,18292181,Plutoveien 14,1734,Hafslundsøy,H0101,,Småhus,2001,D,Orange,2021-01-22T17:40:28.0000000,Simple,A2021-1218156,166.47,,Tre,False,
3005,112,598,,,,158449056,Egedius gate 8,3040,DRAMMEN,H0201,,Småhus,1955,G,Orange,2021-01-22T17:26:01.0000000,Simple,A2021-1218153,315.78,,Tre,False,
5028,31,80,,,,,Klemmets veg 132,7227,Gimse,H0101,,Småhus,2006,D,Orange,2021-01-22T16:59:07.0000000,Simple,A2021-1218152,171.03,,Tre,False,
0301,191,94,,,,81006857,Bertramjordet 19 A,1251,OSLO,U0101,,Boligblokker,1987,F,Green,2021-01-22T16:58:34.0000000,Simple,A2021-1218151,269.1,,Tre,False,
4602,28,476,,,,176616512,Dalvegen 4 A,6906,FLORØ,H0101,,Småhus,1969,F,Yellow,2021-01-22T16:40:37.0000000,Simple,A2021-1218146,275.32,,Tre,False,
3403,1,655,25,,,13796874,Torggata 44,2317,HAMAR,H0503,,Boligblokker,2012,D,Green,2021-01-22T16:25:43.0000000,Simple,A2021-1218140,148.86,,Betong,False,
0301,151,72,,,,80355882,Smedstusvingen 1,1178,OSLO,H0102,955959299,Boligblokker,1954,G,Red,2021-01-22T16:22:00.0000000,Simple,A2021-1218137,242.74,,Betong,False,
3041,9,337,2,,,300572549,Homlelia 35,3550,GOL,H0101,,Småhus,2017,B,Red,2021-01-22T16:10:41.0000000,Simple,A2021-1218130,124.74,,Tre,False,
3025,8,562,2,,,,Ånnerudskogen 150,1383,ASKER,H0101,,Småhus,2020,B,Red,2021-01-22T16:08:28.0000000,Simple,A2021-1218129,102.95,,Tre,False,
5001,323,1979,1,,,10542170,Sandmovegen 79,7093,TILLER,H0101,,Småhus,1993,D,Yellow,2021-01-22T15:55:01.0000000,Simple,A2021-1218125,177.56,,Tre,False,
0301,189,165,,,,81224323,Øvre Prinsdals vei 61 B,1263,OSLO,H0101,,Småhus,1961,E,Yellow,2021-01-22T15:49:25.0000000,Simple,A2021-1218121,207.11,,Tre,False,
5001,21,676,,,,,Bjørkvegen 16B,7058,Jakobsli,H0101,,Småhus,1966,G,Orange,2021-01-22T15:42:57.0000000,Simple,A2021-1218117,339.2,,Tre,False,
3005,16,158,,,,193235646,Korvaldveien 151,3050,MJØNDALEN,H0101,,Småhus,1981,E,Orange,2021-01-22T15:41:53.0000000,Simple,A2021-1218115,219,,Tre,False,
1106,23,147,,,,171162394,Steinsnesbratten 4,5516,HAUGESUND,H0101,953520567,Småhus,1978,E,Yellow,2021-01-22T15:41:14.0000000,Simple,A2021-1218114,226.36,,Tre,False,
3804,115,95,,,,162523457,Vardenlia 27 C,3227,SANDEFJORD,H0201,952220802,Boligblokker,1974,E,Red,2021-01-22T15:40:44.0000000,Simple,A2021-1218113,200.36,,Betong,False,
3033,117,436,3,,,22689541,Blåbærtråkket 11C,2053,JESSHEIM,H0102,,Boligblokker,2003,E,Red,2021-01-22T15:40:38.0000000,Simple,A2021-1218112,185.65,,Betong,False,
5001,21,676,,,,,Bjørkvegen 16B,7058,Jakobsli,H0101,,Småhus,1966,G,Red,2021-01-22T15:37:02.0000000,Simple,A2021-1218110,339.2,,Tre,False,
5056,93,13,,,,,Oldervikveien 5,7240,Hitra,H0101,,Småhus,1967,G,Yellow,2021-01-22T15:36:30.0000000,Simple,A2021-1218109,377.29,,Tre,False,
0301,222,113,,,10,,Maridalsveien 180 b,0469,Oslo,H0301,,Boligblokker,1898,G,Orange,2021-01-22T15:34:29.0000000,Simple,A2021-1218107,325.13,,Mur/tegl,False,
5001,21,676,,,,,Bjørkvegen 16B,7058,Jakobsli,H0101,,Småhus,1966,G,Orange,2021-01-22T15:33:44.0000000,Simple,A2021-1218105,339.2,,Tre,False,
3020,251,5,93,,,16905909,Jan Baalsruds plass 8,1410,KOLBOTN,H0403,,Boligblokker,2008,C,Green,2021-01-22T15:28:26.0000000,Simple,A2021-1218102,143.19,,Betong,False,
3401,30,57,,,,,Chr. Engs veg 5 A,2208,KONGSVINGER,H0101,,Småhus,1928,G,Red,2021-01-22T15:26:12.0000000,Simple,A2021-1218100,600.29,,Tre,False,
5028,201,46,,,,,Litjsten 20,7232,LUNDAMO,H0101,,Småhus,1983,F,Yellow,2021-01-22T15:24:41.0000000,Simple,A2021-1218098,248.48,,Tre,False,
3020,249,996,,,,,Holbergs vei 30 b,1412,Sofiemyr,H0101,,Småhus,1965,G,Orange,2021-01-22T15:20:14.0000000,Simple,A2021-1218093,351.86,,Tre,False,
3442,225,47,8,,,300407477,Kolbuhagan 21,2847,KOLBU,H0101,,Småhus,2017,B,Orange,2021-01-22T15:19:55.0000000,Simple,A2021-1218092,126.32,,Tre,False,
5001,203,64,3,,,,Klettvegen 57C,7083,Leinstrand,H0101,,Småhus,2006,C,Yellow,2021-01-22T15:15:47.0000000,Simple,A2021-1218088,139.39,,Tre,False,
5001,203,64,3,,,,Klettvegen 57C,7083,Leinstrand,H0101,,Småhus,1943,G,Yellow,2021-01-22T15:14:29.0000000,Simple,A2021-1218086,285.45,,Tre,False,
3422,29,83,,,,7394683,Øgle-Vikenveien 1121,2450,RENA,H0101,,Småhus,1996,E,Orange,2021-01-22T15:11:43.0000000,Simple,A2021-1218084,239.64,,Tre,False,
3030,241,328,,,,150281989,Mårveien 4,1920,SØRUMSAND,H0101,,Småhus,1975,F,Orange,2021-01-22T15:10:52.0000000,Simple,A2021-1218082,285.73,,Tre,False,
4601,33,98,,,,,Hammarslandgrenda 37,5252,Søreidgrend,H0101,,Småhus,1981,F,Orange,2021-01-22T15:00:53.0000000,Simple,A2021-1218076,277.7,,Tre,False,
4601,43,1080,52,,,,Sanddalsvegen 11 A,5221,Nesttun,H0102,,Boligblokker,2013,D,Orange,2021-01-22T14:57:12.0000000,Simple,A2021-1218075,134.3,,Betong,False,
1106,26,1231,7,,,18708574,Skeisvollsmarka 5 C,5518,HAUGESUND,H0103,,Småhus,2010,C,Red,2021-01-22T14:57:00.0000000,Simple,A2021-1218074,168.67,,Tre,False,
3804,47,412,,,,162499831,Nedre Gokstadvei 19 B,3228,SANDEFJORD,H0101,,Småhus,1964,G,Orange,2021-01-22T14:53:00.0000000,Simple,A2021-1218071,296.05,,Tre,False,
4626,1,123,1,,,300691675,Stemmegardshaugane 3 G,5382,SKOGSVÅG,H0101,,Småhus,2019,B,Red,2021-01-22T14:51:45.0000000,Simple,A2021-1218070,114.42,,Tre,False,
4631,108,271,2,,,300056912,Bakken 22 B,5955,LINDÅS,H0101,,Småhus,2010,C,Orange,2021-01-22T14:51:00.0000000,Simple,A2021-1218069,150.94,,Tre,False,
3024,18,291,,,,,Gjønnesskogen 37,1356,Bekkestua,H0101,,Småhus,1987,F,Red,2021-01-22T14:49:52.0000000,Simple,A2021-1218068,232.48,,Tre,False,
1833,17,19,,422,,11142214,Nygata 137,8618,MO I RANA,H0101,,Småhus,1998,D,Orange,2021-01-22T14:46:01.0000000,Simple,A2021-1218064,172.3,,Tre,False,
1804,70,9,9,,,,Fitjanveien 5 C,8050,Tverlandet,H0101,,Småhus,2012,B,Orange,2021-01-22T14:43:28.0000000,Simple,A2021-1218063,129.17,,Tre,False,
1833,17,19,,422,,11142214,Nygata 137,8618,MO I RANA,H0101,,Småhus,1998,D,Orange,2021-01-22T14:42:14.0000000,Simple,A2021-1218061,172.3,,Tre,False,
1103,15,390,,,,4687868,Leirkjeldene 3,4034,STAVANGER,H0101,,Småhus,1987,F,Orange,2021-01-22T14:41:16.0000000,Simple,A2021-1218060,241.37,,Tre,False,
3801,2,778,,,,8259895,Øistein Thurmans vei 14,3179,ÅSGÅRDSTRAND,H0101,,Småhus,1989,D,Yellow,2021-01-22T14:39:11.0000000,Simple,A2021-1218057,177.82,,Tre,False,
3005,216,105,,,13,,Rypeveien 5A,3050,Mjøndalen,H0101,,Småhus,1964,G,Red,2021-01-22T14:33:36.0000000,Simple,A2021-1218055,421.55,,Tre,False,
5031,46,229,,,,,Smiskaret 96 B,7563,Malvik,H0101,,Småhus,1994,E,Orange,2021-01-22T14:13:02.0000000,Simple,A2021-1218047,217.07,,Tre,False,
3005,216,105,,,13,,Rypeveien 5A,3050,Mjøndalen,H0101,,Småhus,1964,C,Red,2021-01-22T14:11:08.0000000,Simple,A2021-1218043,152.31,,Tre,False,
5029,174,10,,,,15890886,Naustmælen 8,7353,BØRSA,H0101,,Småhus,1900,G,Orange,2021-01-22T13:58:07.0000000,Simple,A2021-1218033,442.48,,Tre,False,
3814,63,269,,,,300456345,Holtheia 17,3766,SANNIDAL,H0101,,Småhus,2015,B,Green,2021-01-22T13:54:16.0000000,Simple,A2021-1218031,119.09,,Tre,False,
1833,20,1156,,,,12020066,Hans Nilsen Hauges vei 6,8626,MO I RANA,H0101,,Småhus,1985,E,Yellow,2021-01-22T13:54:04.0000000,Simple,A2021-1218030,236.69,,Tre,False,
5053,194,137,,,,,Haugavegen 22,7670,INDERØY,H0101,,Småhus,1989,D,Yellow,2021-01-22T13:45:17.0000000,Simple,A2021-1218026,193.88,,Tre,False,
5047,71,7,,,,,Bertnemsvegen 471,7863,Overhalla,H0101,,Småhus,1982,E,Yellow,2021-01-22T13:44:36.0000000,Simple,A2021-1218025,222.72,,Tre,False,
0301,217,329,5,,,80533063,Sofies gate 70 A,0168,OSLO,H0201,,Boligblokker,1898,F,Orange,2021-01-22T13:42:27.0000000,Simple,A2021-1218024,250.59,,Mur/tegl,False,
3018,23,111,,,,300302861,AUGERØDLIA 47,1591,SPERREBOTN,H0101,,Småhus,2012,B,Orange,2021-01-22T13:29:01.0000000,Simple,A2021-1218018,116.56,,Tre,False,
5007,65,700,4,,,19484424,Andreas Jensens gate 24B,7800,NAMSOS,H0201,,Småhus,2004,C,Orange,2021-01-22T13:21:52.0000000,Simple,A2021-1218016,165.05,,Tre,False,
3024,55,77,,,,16112909,Gamle Tanumvei 33,1341,SLEPENDEN,H0101,,Småhus,1980,G,Red,2021-01-22T13:11:29.0000000,Simple,A2021-1218014,319.98,,Tre,False,
3448,66,120,,,,157728504,Sigridvegen 24,2880,NORD-TORPA,,,Småhus,1964,G,Orange,2021-01-22T13:07:17.0000000,Simple,A2021-1218011,392.85,,Tre,False,
3031,39,194,2,,,12827776,Ånebyveien 51B,1484,HAKADAL,H0101,,Småhus,1998,D,Orange,2021-01-22T13:06:01.0000000,Simple,A2021-1218010,176.87,,Tre,False,
4601,161,42,,,,139240960,Vognstølen 18 F,5096,BERGEN,H0302,952682555,Boligblokker,1960,E,Orange,2021-01-22T13:03:40.0000000,Simple,A2021-1218008,211.73,,Betong,False,
3819,65,19,,,,166014174,Saulandsvegen 662,3692,SAULAND,H0101,,Småhus,1955,G,Yellow,2021-01-22T12:58:25.0000000,Simple,A2021-1218006,310.73,,Tre,False,
3803,48,158,,,,,Maurveien 1,3172,VEAR,H0101,,Småhus,1988,E,Orange,2021-01-22T12:57:54.0000000,Simple,A2021-1218005,227.95,,Tre,False,
5014,23,56,,,,,Melkhaugveien 52,7260,Sistranda,H0101,,Småhus,1977,E,Yellow,2021-01-22T12:52:41.0000000,Simple,A2021-1218002,250.05,,Tre,False,
4601,43,1080,52,,,300085170,Sanddalsvegen 11 A,5221,NESTTUN,H0102,,Boligblokker,1913,G,Red,2021-01-22T12:49:32.0000000,Simple,A2021-1218001,592.87,,Betong,False,
1871,43,209,,,,190331253,Merkeveien 38,8480,ANDENES,H0101,,Småhus,1969,G,Yellow,2021-01-22T12:47:34.0000000,Simple,A2021-1218000,371.32,,Tre,False,
3025,56,166,,,,300166415,KONGLUNGVEIEN 54 A,1392,VETTRE,H0101,,Småhus,2010,B,Red,2021-01-22T12:44:43.0000000,Simple,A2021-1217998,116.17,,Tre,False,
4618,53,521,,,,300616930,Eidesåsen 262,5750,ODDA,H0101,,Småhus,2018,B,Orange,2021-01-22T12:41:43.0000000,Simple,A2021-1217996,116.83,,Tre,False,
3005,240,32,,,,193200273,Ekneskroken 19,3055,KROKSTADELVA,H0101,,Småhus,1925,G,Orange,2021-01-22T12:27:47.0000000,Simple,A2021-1217989,499.84,,Tre,False,
5001,323,71,,,,,Tonstadbrinken 8C,7091,Tiller,H0101,,Småhus,1952,G,Orange,2021-01-22T12:26:36.0000000,Simple,A2021-1217988,407.37,,Tre,False,
3024,95,317,,,,6695337,Grindaberget 15,1354,BÆRUMS VERK,H0101,,Småhus,1990,E,Orange,2021-01-22T12:25:08.0000000,Simple,A2021-1217987,226.29,,Tre,False,
4601,168,698,,,,139330064,Christinegård 6,5037,BERGEN,H0101,,Småhus,1932,G,Orange,2021-01-22T12:22:11.0000000,Simple,A2021-1217983,284.93,,Tre,False,
1507,133,497,,,,300384560,Kråmyrvegen 26,6007,ÅLESUND,,,Småhus,2015,B,Orange,2021-01-22T12:15:33.0000000,Simple,A2021-1217980,123.36,,Tre,False,
3004,213,207,,,,6254268,Karjolveien 82,1615,FREDRIKSTAD,H0101,,Småhus,1988,E,Orange,2021-01-22T12:11:34.0000000,Simple,A2021-1217975,224.83,,Mur/tegl,False,
4204,8,240,,,,8897549,Brøvigkollen 18,4623,KRISTIANSAND S,H0101,,Småhus,1983,F,Orange,2021-01-22T12:11:11.0000000,Simple,A2021-1217974,253.5,,Tre,False,
1108,111,567,,,,170059425,Nygårdsgata 20 A,4319,SANDNES,H0101,,Småhus,1961,F,Yellow,2021-01-22T12:09:51.0000000,Simple,A2021-1217971,285.55,,Mur/tegl,False,
0301,144,1099,,,383,,Oppsalstubben 4C,0685,Oslo,H0301,,Boligblokker,1956,F,Green,2021-01-22T12:09:15.0000000,Simple,A2021-1217968,228.03,,Betong,False,
3002,186,4,13,,,300236258,Eikelunden 36,1570,DILLING,H0101,,Småhus,2015,B,Orange,2021-01-22T12:08:38.0000000,Simple,A2021-1217967,116.06,,Tre,False,
3030,81,1717,,,,150931991,Ole Bulls gate 38,2000,LILLESTRØM,H0302,948482312,Boligblokker,1965,G,Green,2021-01-22T12:00:17.0000000,Simple,A2021-1217960,253.27,,Betong,False,
3030,56,411,,,,6861423,Granstubben 62,2020,SKEDSMOKORSET,H0101,,Småhus,1984,E,Orange,2021-01-22T11:59:32.0000000,Simple,A2021-1217959,227.31,,Tre,False,
3405,43,159,,,,7479271,Olasvevegen 73,2618,LILLEHAMMER,H0101,,Småhus,1985,F,Yellow,2021-01-22T11:59:15.0000000,Simple,A2021-1217958,236.51,,Tre,False,
0301,225,288,,,11,,Torshovgata 1A,0476,Oslo,H0302,,Boligblokker,1888,F,Red,2021-01-22T11:52:44.0000000,Simple,A2021-1217952,313.93,,Mur/tegl,False,
0301,144,1188,,,,80323638,Kranveien 17,0684,OSLO,H0204,950084723,Boligblokker,1964,G,Green,2021-01-22T11:49:12.0000000,Simple,A2021-1217950,370.52,,Mur/tegl,False,
4601,44,468,,,,,Bjørkåsen 23,5228,Nesttun,H0101,,Småhus,1964,G,Orange,2021-01-22T11:44:07.0000000,Simple,A2021-1217947,368.48,,Tre,False,
4640,64,209,2,,,9947574,Kyrkjebakken 42B,6856,SOGNDAL,H0101,,Småhus,1988,E,Red,2021-01-22T11:43:06.0000000,Simple,A2021-1217946,257.15,,Tre,False,
3001,160,366,17,,,145096456,Olav Vs gate 1,1767,HALDEN,H02011,,Boligblokker,1991,D,Red,2021-01-22T11:32:39.0000000,Simple,A2021-1217939,142.38,,Mur/tegl,False,
5001,85,91,,,,,Astronomveien 19,7037,Trondheim,H0101,,Småhus,1967,G,Yellow,2021-01-22T11:30:38.0000000,Simple,A2021-1217937,300.01,,Tre,False,
1124,3,1145,2,,,300157410,Sjøleik 7 A,4057,TANANGER,H0102,,Boligblokker,2010,C,Green,2021-01-22T11:28:47.0000000,Simple,A2021-1217935,122.87,,Tre,False,
5007,65,1154,,,,185156133,Anfinnvegen 2,7802,NAMSOS,H0101,951968935,Boligblokker,1957,G,Yellow,2021-01-22T11:28:22.0000000,Simple,A2021-1217934,285.26,,Tre,False,
4641,8,95,,,,177241954,Ryggjakyrkja 13,5745,AURLAND,H0101,,Småhus,1971,E,Yellow,2021-01-22T11:28:13.0000000,Simple,A2021-1217933,199.38,,Tre,False,
3020,116,22,,,,6560482,Klokkerudveien 2,1400,SKI,H0101,,Småhus,1966,G,Orange,2021-01-22T11:25:44.0000000,Simple,A2021-1217928,439.71,,Tre,False,
4627,7,745,,,,9820868,Nygjerdet 26,5300,KLEPPESTØ,H0101,,Småhus,1989,E,Orange,2021-01-22T11:19:01.0000000,Simple,A2021-1217924,232.98,,Mur/tegl,False,
3028,90,59,,,,,Osloveien 190,1914,Ytre Enebakk,H0101,,Småhus,1947,G,Green,2021-01-22T11:19:00.0000000,Simple,A2021-1217923,633.74,,Tre,False,
3443,14,179,,,,300537170,L. T. Aas veg 2 F,2830,RAUFOSS,H0201,976031725,Småhus,2016,B,Orange,2021-01-22T11:06:50.0000000,Simple,A2021-1217914,137.62,,Tre,False,
3034,175,242,,,,13798559,Moltemyrsvegen 20,2150,ÅRNES,H0101,,Småhus,1981,F,Yellow,2021-01-22T10:55:53.0000000,Simple,A2021-1217904,282.55,,Tre,False,
4203,501,91,6,,,166987903,Torvgaten 8,4836,ARENDAL,H0301,818963432,Boligblokker,2019,D,Red,2021-01-22T10:51:20.0000000,Simple,A2021-1217900,141.99,,Tre,False,
3436,290,95,,,,156168688,Byrevegen 70,2640,VINSTRA,H0101,,Småhus,1967,G,Yellow,2021-01-22T10:44:26.0000000,Simple,A2021-1217898,378.07,,Betong,False,
1507,17,1048,3,,,20011068,Myrlandsvegen 17 C,6020,ÅLESUND,H0101,,Småhus,2007,C,Red,2021-01-22T10:41:42.0000000,Simple,A2021-1217897,148.44,,Tre,False,
3004,731,19,,1,,193922635,Bergfrueveien 4 B,1663,ROLVSØY,H0402,998699916,Boligblokker,1972,G,Red,2021-01-22T10:36:48.0000000,Simple,A2021-1217896,252.87,,Betong,False,
1806,45,398,,,,187409314,Skogveien 38,8520,ANKENES,H0101,,Småhus,1958,G,Red,2021-01-22T10:31:30.0000000,Simple,A2021-1217894,410.74,,Tre,False,
