Knr,Gnr,Bnr,Snr,Fnr,Andelsnummer,Bygningsnummer,GateAdresse,Postnummer,Poststed,BruksEnhetsNummer,Organisasjonsnummer,Bygningskategori,Byggear,Energikarakter,Oppvarmingskarakter,Utstedelsesdato,TypeRegistrering,Attestnummer,BeregnetLevertEnergiTotaltkWhm2,BeregnetFossilandel,Materialvalg,HarEnergiVurdering,EnergiVurderingDato
5401,115,1113,6,,,22389246,Jervvegen 115,9017,TROMSØ,,,Boligblokker,2006,D,Red,2012-01-25T14:01:22.0000000,Simple,A2012-158948,181.88,,Tre,False,
5001,17,196,,,,,Jakobsliveien 9,7058,Trondheim,H0101,,Småhus,1956,E,Orange,2012-01-25T13:56:11.0000000,Simple,A2012-158945,292.95,,Tre,False,
3030,29,1030,,,,150898293,SILDREVEIEN 5,2007,KJELLER,H0101,,Småhus,1962,E,Orange,2012-01-25T13:47:02.0000000,Simple,A2012-158937,287.5,,Tre,False,
0301,105,429,,,,80706839,FURUSET ALLÉ 4 B,1053,OSLO,H0101,,Småhus,1974,E,Yellow,2012-01-25T13:39:16.0000000,Simple,A2012-158933,305.62,,Betong,False,
0301,90,325,,1,4126,,Rødtvetveien 7a,0955,Oslo,U0102,947954636,Boligblokker,1962,F,Red,2012-01-25T13:22:15.0000000,Simple,A2012-158929,358.13,,Betong,False,
3030,31,311,2,,,6897495,Nedre Kjellerstuvei 19 B,2007,KJELLER,,,Småhus,1995,E,Red,2012-01-25T13:19:23.0000000,Simple,A2012-158927,289.3,,Tre,False,
5037,34,81,,,,,Middelfarts veg 4,7620,Skogn,H0101,,Småhus,1990,D,Orange,2012-01-25T13:05:37.0000000,Simple,A2012-158919,227.87,,Mur/tegl,False,
3004,725,96,,,,6474144,GUTTORMSVEI 22,1665,ROLVSØY,H0101,,Småhus,1986,E,Orange,2012-01-25T12:59:46.0000000,Simple,A2012-158917,267.81,,Tre,False,
5421,60,146,,,,191711270,FORRAVEIEN 50,9303,SILSAND,H0101,,Småhus,1975,E,Yellow,2012-01-25T12:49:04.0000000,Simple,A2012-158913,262.89,,Tre,False,
5416,42,285,,,,191287487,LYNGVEIEN 26,9360,BARDU,H0101,,Småhus,1977,F,Orange,2012-01-25T12:46:51.0000000,Simple,A2012-158912,454.67,,Mur/tegl,False,
3017,53,52,,,,16808628,MOSSEVEIEN 24,1640,RÅDE,H0101,,Småhus,1947,G,Orange,2012-01-25T12:44:51.0000000,Simple,A2012-158911,622.64,,Mur/tegl,False,
1119,107,119,,,,15497882,GARDSVEGEN 22,4362,VIGRESTAD,H0101,,Småhus,2000,C,Orange,2012-01-25T12:44:05.0000000,Simple,A2012-158907,157.12,,Tre,False,
3004,425,241,10,,,6485405,Grågåsveien 12,1679,KRÅKERØY,H0201,,Småhus,1992,D,Red,2012-01-25T12:37:41.0000000,Simple,A2012-158903,228.84,,Tre,False,
5059,76,94,,,,,Grøtaveien 21,7336,Meldal,H0101,,Småhus,1959,F,Yellow,2012-01-25T12:25:10.0000000,Simple,A2012-158894,317.87,,Tre,False,
5001,78,75,,,,182379395,ULLINS VEG 37,7033,TRONDHEIM,H0101,,Småhus,1967,C,Orange,2012-01-25T12:13:22.0000000,Simple,A2012-158891,135.65,,Tre,False,
3004,670,38,,,,146910769,NOTVEIEN 20 B,1655,SELLEBAKK,H0101,,Småhus,1983,F,Orange,2012-01-25T12:08:33.0000000,Simple,A2012-158889,328.06,,Tre,False,
0301,102,692,,,1052,,Hagaveien 12 c,0980,Oslo,H0101,,Småhus,1973,F,Red,2012-01-25T12:05:24.0000000,Simple,A2012-158887,341.58,,Tre,False,
5006,1,779,,,,,St.Halvardsvei 10A,1724,Sarpsborg,H0101,,Småhus,1910,G,Yellow,2012-01-25T12:05:20.0000000,Simple,A2012-158886,505.56,,Mur/tegl,False,
0301,33,2236,,,,,Grindbakken 28,0764,oslo,H0102,,Boligblokker,1983,E,Red,2012-01-25T12:02:57.0000000,Simple,A2012-158885,227.97,,Betong,False,
1106,35,1463,,,,9170855,KOKKEVEGEN 35 B,5535,HAUGESUND,H0101,,Småhus,1990,E,Red,2012-01-25T12:01:02.0000000,Simple,A2012-158884,267.29,,Mur/tegl,False,
0301,186,101,,,104,,Rugdeberget 43,1266,Oslo,H0101,,Småhus,1984,F,Lightgreen,2012-01-25T12:00:33.0000000,Simple,A2012-158882,400.84,,Tre,False,
3002,97,171,,,,,Kantarellstien 10,1529,Moss,H0101,,Småhus,1979,F,Orange,2012-01-25T12:00:08.0000000,Simple,A2012-158881,344.26,,Betong,False,
3030,75,555,23,,,6891942,MAURITZ HANSENS VEI 52,2013,SKJETTEN,H0101,,Småhus,1992,E,Red,2012-01-25T11:45:58.0000000,Simple,A2012-158875,275.37,,Betong,False,
3031,14,754,,,,6905072,Nedre Nygård 17 A,1482,NITTEDAL,,,Boligblokker,1972,F,Red,2012-01-25T11:44:10.0000000,Simple,A2012-158874,306.08,,Betong,False,
1108,33,938,,,,24847438,KUBAKKEN 45,4324,SANDNES,H0101,,Småhus,2008,D,Red,2012-01-25T11:38:46.0000000,Simple,A2012-158870,178.79,,Tre,False,
3806,57,44,,,,164023168,SKRAPEKLEVVEGEN 33 A,3937,PORSGRUNN,H0101,,Småhus,1964,G,Orange,2012-01-25T11:34:14.0000000,Simple,A2012-158869,501.03,,Mur/tegl,False,
3001,62,139,2,,,145021081,Mette Mengs gate 5,1776,HALDEN,H0202,,Boligblokker,1939,G,Red,2012-01-25T11:27:48.0000000,Simple,A2012-158867,369.67,,Mur/tegl,False,
3049,152,188,,,,21943649,Ovenstadveien 1 B,3420,LIERSKOGEN,H0102,987872667,Boligblokker,2006,D,Red,2012-01-25T11:27:02.0000000,Simple,A2012-158866,171.38,,Tre,False,
5006,96,133,,,,184963531,KARJOLVEGEN 35,7712,STEINKJER,H0101,,Småhus,1975,E,Orange,2012-01-25T11:19:44.0000000,Simple,A2012-158864,254.33,,Tre,False,
5006,96,133,,,,184963531,KARJOLVEGEN 35,7712,STEINKJER,H0101,,Småhus,1975,E,Orange,2012-01-25T11:15:36.0000000,Simple,A2012-158862,254.33,,Tre,False,
3803,141,266,,,,22178040,GULLREGNVEIEN 7,3150,TOLVSRØD,H0101,,Småhus,2003,D,Orange,2012-01-25T11:07:40.0000000,Simple,A2012-158861,190.14,,Tre,False,
3048,62,260,4,,,300095186,Orrhanemyra 41 B,3320,VESTFOSSEN,H0101,,Småhus,2007,C,Orange,2012-01-25T11:06:37.0000000,Simple,A2012-158860,155.62,,Tre,False,
0301,125,128,1,,,81331650,HASLEVEIEN 58 B,0575,OSLO,H0101,,Småhus,1926,F,Red,2012-01-25T10:49:08.0000000,Simple,A2012-158852,409.39,,Tre,False,
3003,1041,140,,,037/009,,Sandvollveien 10 c,1743,Klavestadhaugen,H0101,948803496,Småhus,1968,E,Orange,2012-01-25T10:45:35.0000000,Simple,A2012-158849,322.07,,Tre,False,
3806,376,390,3,,,300163290,YNGVES VEG 6C,3913,PORSGRUNN,H0101,,Småhus,2011,D,Orange,2012-01-25T10:44:01.0000000,Simple,A2012-158848,171.99,,Tre,False,
3020,135,10,10,,,148897735,KRÅKSTADVEIEN 1,1400,SKI,,,Boligblokker,1964,G,Lightgreen,2012-01-25T10:43:40.0000000,Simple,A2012-158847,474.19,,Mur/tegl,False,
3806,376,390,2,,,300163288,YNGVES VEG 6B,3913,PORSGRUNN,H0101,,Småhus,2011,C,Orange,2012-01-25T10:41:26.0000000,Simple,A2012-158846,168.19,,Tre,False,
3806,376,390,1,,,300163285,Yngves veg 6 A,3913,PORSGRUNN,,,Småhus,2011,D,Orange,2012-01-25T10:36:41.0000000,Simple,A2012-158843,171.99,,Tre,False,
1520,49,53,,,,179827336,RYSTELEGA 3,6150,ØRSTA,H0101,,Småhus,1982,E,Orange,2012-01-25T10:35:30.0000000,Simple,A2012-158841,254.53,,Tre,False,
1108,46,459,,,,9124373,STORÅVEIEN 66,4321,SANDNES,H0101,,Småhus,1986,E,Orange,2012-01-25T10:21:47.0000000,Simple,A2012-158830,252.15,,Tre,False,
3405,35,43,,,,12838565,SKYTTERHUSVEGEN 10,2608,LILLEHAMMER,H0101,,Småhus,1969,F,Orange,2012-01-25T10:21:39.0000000,Simple,A2012-158829,458.06,,Tre,False,
1106,3,211,,,,300004999,BRENDAMYRVEGEN 15,5534,HAUGESUND,H0101,,Småhus,2008,C,Orange,2012-01-25T10:18:14.0000000,Simple,A2012-158828,146.14,,Tre,False,
1505,122,162,,,,,Kvalvikveien 226,6522,Frei,H0101,,Småhus,1970,E,Orange,2012-01-25T10:18:06.0000000,Simple,A2012-158827,269.04,,Tre,False,
3017,84,227,,,,300204007,RØSSLYNGVEIEN 7,1640,RÅDE,H0101,,Småhus,2011,C,Orange,2012-01-25T10:13:21.0000000,Simple,A2012-158825,148.64,,Tre,False,
3025,55,33,104,,,,Ospestien 69,1387,Asker,H0101,,Småhus,1976,F,Red,2012-01-25T10:07:31.0000000,Simple,A2012-158821,327.3,,Tre,False,
5006,96,133,,,,184963531,KARJOLVEGEN 35,7712,STEINKJER,H0101,,Småhus,1975,E,Orange,2012-01-25T10:06:31.0000000,Simple,A2012-158820,254.33,,Tre,False,
1103,14,649,,,,4629132,Elgefaret 79,4034,STAVANGER,H0301,954236382,Boligblokker,1981,F,Red,2012-01-25T09:59:04.0000000,Simple,A2012-158817,302.77,,Tre,False,
4627,1,779,11,,,300143405,STØLABAKKEN 70,5307,ASK,H0101,,Småhus,2011,B,Orange,2012-01-25T09:50:54.0000000,Simple,A2012-158813,125.77,,Tre,False,
3002,2,723,,,,145683696,Dyreveien 34,1524,MOSS,H0101,,Småhus,1951,F,Orange,2012-01-25T09:31:25.0000000,Simple,A2012-158810,406.55,,Tre,False,
0301,217,307,,,20,,Sofies gate 35,0168,Oslo,H0101,,Boligblokker,1930,G,Orange,2012-01-25T09:29:21.0000000,Simple,A2012-158809,458.56,,Mur/tegl,False,
3821,38,41,,,,166222087,KVITESEIDVEGEN 540,3850,KVITESEID,H0101,,Småhus,1948,G,Orange,2012-01-25T09:21:28.0000000,Simple,A2012-158805,526.28,,Tre,False,
3441,135,18,10,,,156888761,FJELLANDSBYEN 90 A,2652,SVINGVOLL,H0101,,Småhus,1993,E,Orange,2012-01-25T09:18:38.0000000,Simple,A2012-158804,250.96,,Tre,False,
3030,83,293,15,,,300034408,PRINSESSETUNET 9,2016,FROGNER,H0101,,Småhus,2011,D,Red,2012-01-25T09:18:05.0000000,Simple,A2012-158803,177.04,,Tre,False,
0301,189,76,,,52,,Nedre Prinsdals vei 51A,1263,Oslo,H0101,,Småhus,1949,F,Orange,2012-01-25T09:15:27.0000000,Simple,A2012-158802,329.87,,Tre,False,
3024,35,60,,,268,,Ovenbakken 13b,1361,Østerås,U0101,953914638,Boligblokker,1969,F,Red,2012-01-25T09:08:50.0000000,Simple,A2012-158800,348.12,,Betong,False,
3023,23,88,63,,,149423397,FURUHOLTET 37,1454,FAGERSTRAND,H0101,,Småhus,1981,F,Orange,2012-01-25T09:06:52.0000000,Simple,A2012-158798,333.79,,Tre,False,
3022,71,455,19,,,12712677,Tussefaret 11 A,1446,DRØBAK,H0101,,Småhus,1996,D,Orange,2012-01-25T08:59:32.0000000,Simple,A2012-158796,237.34,,Tre,False,
3807,75,158,,,,164603563,Borgelia 10,3711,SKIEN,H0401,,Boligblokker,1976,F,Red,2012-01-25T08:56:37.0000000,Simple,A2012-158794,301.66,,Tre,False,
1505,2,181,,,,,Skjærvaveien 1,6507,Kristiansund,H0101,,Småhus,1946,E,Orange,2012-01-25T08:49:27.0000000,Simple,A2012-158790,275.14,,Tre,False,
1103,16,1283,19,,,,Laberget 94,4020,Stavanger,H0404,,Boligblokker,2008,G,Lightgreen,2012-01-25T08:37:43.0000000,Simple,A2012-158788,405.28,,Betong,False,
1120,1,1537,,,,13129282,KLEPPELUNDVEGEN 92,4352,KLEPPE,H0101,,Småhus,1994,D,Orange,2012-01-25T08:35:35.0000000,Simple,A2012-158787,235.32,,Tre,False,
3026,37,70,,,,23188740,LUNDERSTUBBEN 3,1960,LØKEN,H0101,,Småhus,2007,D,Orange,2012-01-25T08:13:26.0000000,Simple,A2012-158779,207.24,,Tre,False,
5001,316,427,,,,,Vestre Rosten 46,7072,Heimdal,H0101,,Småhus,1974,F,Red,2012-01-25T08:05:34.0000000,Simple,A2012-158777,372.14,,Tre,False,
1103,241,1498,5,,,4878310,STEINLIA 5 B,4049,HAFRSFJORD,H0101,,Småhus,2008,D,Red,2012-01-25T07:55:17.0000000,Simple,A2012-158775,178.59,,Tre,False,
3813,27,576,,,,17705407,KONG JACOBS VEI 23,3960,STATHELLE,H0101,,Småhus,2002,D,Orange,2012-01-25T04:41:55.0000000,Simple,A2012-158774,181.34,,Tre,False,
3030,56,138,2,,,300023763,Bergkrystallen 8 B,1903,Gan,H0101,,Småhus,2009,D,Orange,2012-01-25T03:22:51.0000000,Simple,A2012-158773,180.14,,Tre,False,
4624,44,502,3,,,21711292,Halhjemsmarka 196 B,5200,OS,,,Småhus,2005,D,Red,2012-01-25T00:49:57.0000000,Simple,A2012-158771,213.48,,Tre,False,
0301,104,73,,,138,,Maria Dehlis vei 35,1084,Oslo,H0304,951558931,Boligblokker,1975,F,Red,2012-01-25T00:17:52.0000000,Simple,A2012-158770,242.21,,Betong,False,
0301,146,259,,,1249,,Unnarennet 3,0687,Oslo,H0101,,Småhus,1966,F,Orange,2012-01-24T23:12:59.0000000,Simple,A2012-158766,438.9,,Tre,False,
0301,213,52,28,,,80508131,Camilla Colletts vei 15,0258,OSLO,H0403,,Boligblokker,1900,G,Red,2012-01-24T23:10:53.0000000,Simple,A2012-158762,740.88,,Betong,False,
3002,3,2459,,,,6296467,BJØRNEKROKEN 7,1596,MOSS,H0101,,Småhus,1994,E,Orange,2012-01-24T23:08:38.0000000,Simple,A2012-158761,245.89,,Tre,False,
3401,116,1,,,,,Mygglivegen 45,2216,Roverud,H0101,,Småhus,1965,F,Red,2012-01-24T23:03:51.0000000,Simple,A2012-158759,457.39,,Tre,False,
3047,74,163,2,,,21875783,RUGVEIEN 8 A,3370,VIKERSUND,H0101,,Småhus,2007,D,Orange,2012-01-24T23:00:48.0000000,Simple,A2012-158750,197.72,,Tre,False,
3407,59,50,,,,155719893,Gangvegen 12,2817,GJØVIK,H0101,953342278,Småhus,1977,E,Orange,2012-01-24T22:52:36.0000000,Simple,A2012-158744,315.72,,Tre,False,
0301,224,349,,,,,Sandakerveien 67 B,0477,Oslo,H0103,,Boligblokker,1939,G,Red,2012-01-24T22:45:23.0000000,Simple,A2012-158743,399.53,,Mur/tegl,False,
3407,59,50,,,,155719893,Gangvegen 12,2817,GJØVIK,H0101,953342278,Småhus,1977,F,Orange,2012-01-24T22:40:33.0000000,Simple,A2012-158741,337.7,,Tre,False,
1103,17,130,,,,4256735,NEDREVEIEN 13 A,4018,STAVANGER,H0101,,Småhus,2007,C,Orange,2012-01-24T22:38:18.0000000,Simple,A2012-158740,140.31,,Tre,False,
0301,233,527,,,,81772819,ALNAGATA 22 Q,0192,OSLO,,,Boligblokker,2005,D,Red,2012-01-24T22:30:23.0000000,Simple,A2012-158739,160.25,,Betong,False,
3025,55,643,,,,149962387,RIDDERKLEIVA 56 D,1386,ASKER,H0101,,Småhus,1978,E,Orange,2012-01-24T22:21:01.0000000,Simple,A2012-158729,289.11,,Tre,False,
4622,51,161,,,,24464431,EINARHAUG 61,5610,ØYSTESE,H0101,,Småhus,2007,D,Orange,2012-01-24T22:19:04.0000000,Simple,A2012-158728,177.33,,Tre,False,
4624,17,295,,,,,Hellebakkgrenda 9,5215,Lysekloster,H0101,,Småhus,1985,E,Orange,2012-01-24T22:18:06.0000000,Simple,A2012-158726,272.36,,Tre,False,
0301,33,1919,,,,80748981,DAGALIVEIEN 25 D,0776,OSLO,H0101,,Småhus,1979,F,Orange,2012-01-24T22:08:23.0000000,Simple,A2012-158724,354.73,,Tre,False,
1101,60,16,,20,,22061216,KLOPPABEKKVEIEN 3,4375,HELLVIK,H0101,,Småhus,1982,E,Orange,2012-01-24T22:04:48.0000000,Simple,A2012-158719,255.41,,Tre,False,
0301,46,15,,,,,Trudvangveien 39,0363,Oslo,H0201,,Boligblokker,1916,G,Orange,2012-01-24T21:56:39.0000000,Simple,A2012-158717,731.34,,Mur/tegl,False,
3021,117,3,,,,149095616,Grøterudveien 30,1407,VINTERBRO,H0101,,Småhus,1860,G,Yellow,2012-01-24T21:50:06.0000000,Simple,A2012-158715,512.91,,Tre,False,
4601,165,802,,,,139291514,SKOTTESALEN 3,5011,BERGEN,H0101,,Småhus,1850,D,Orange,2012-01-24T21:42:50.0000000,Simple,A2012-158711,243.17,,Tre,False,
3030,71,31,,,,22253735,Tårnbyveien 447,2013,SKJETTEN,H0101,948344300,Småhus,1972,F,Orange,2012-01-24T21:38:46.0000000,Simple,A2012-158707,333.28,,Tre,False,
0301,217,307,,,20,,Sofies gate 35,0168,Oslo,H0101,,Boligblokker,1930,G,Orange,2012-01-24T21:34:20.0000000,Simple,A2012-158705,426.19,,Betong,False,
3005,37,350,,,,8028427,BIRKEBEINERVEIEN 7,3055,KROKSTADELVA,H0101,,Småhus,1971,E,Orange,2012-01-24T21:32:38.0000000,Simple,A2012-158704,244,,Tre,False,
3024,241,555,,,,17165232,FORNEBUVEIEN 10 B,1366,LYSAKER,H0101,,Småhus,1982,F,Orange,2012-01-24T21:32:19.0000000,Simple,A2012-158702,325.9,,Tre,False,
3025,5,72,19,,,1972,Fredbos vei 63,1383,Asker,H0304,,Boligblokker,1972,F,Red,2012-01-24T21:30:51.0000000,Simple,A2012-158701,295.47,,Betong,False,
0301,237,19,,,160,,Etterstadsletta 97A,0660,Oslo,H0302,,Boligblokker,1956,F,Lightgreen,2012-01-24T21:28:28.0000000,Simple,A2012-158700,286.32,,Betong,False,
3038,191,39,31,,,25191722,STEINSÅSTUNET 16,3530,RØYSE,H0101,,Småhus,2007,D,Orange,2012-01-24T21:16:27.0000000,Simple,A2012-158692,185.53,,Tre,False,
4202,172,226,,,,8755507,JOHAN MARKUSSENS VEI 10,4888,HOMBORSUND,H0101,,Småhus,1998,D,Orange,2012-01-24T21:10:42.0000000,Simple,A2012-158689,192.13,,Tre,False,
3035,96,509,2,,,23168464,Hynnevegen 24 A,2070,RÅHOLT,H0101,,Småhus,2008,D,Orange,2012-01-24T21:07:47.0000000,Simple,A2012-158687,176.77,,Tre,False,
1124,32,849,,,,18445271,Hasselvegen 44,4051,SOLA,H0101,,Småhus,2006,D,Green,2012-01-24T21:07:03.0000000,Simple,A2012-158686,207.17,,Tre,False,
3024,11,1579,2,,,,Solvikveien 23 E,1363,Høvik,H0101,,Småhus,1992,E,Green,2012-01-24T20:49:48.0000000,Simple,A2012-158683,285,,Tre,False,
0301,142,40,203,,,,Lutvannsveien 52,0676,OSLO,u0101,,Boligblokker,1973,G,Red,2012-01-24T20:46:30.0000000,Simple,A2012-158679,376.76,,Betong,False,
1103,241,1182,,,,4627164,Mjughaug Terrasse 2,4048,HAFRSFJORD,,,Boligblokker,1983,E,Red,2012-01-24T20:43:14.0000000,Simple,A2012-158678,211.22,,Betong,False,
0301,50,289,15,,,,Folke Bernadottes vei 18b,0862,Oslo,H0101,,Småhus,1962,F,Orange,2012-01-24T20:26:15.0000000,Simple,A2012-158671,360.23,,Tre,False,
3024,38,1006,,,,18579707,KRINGSJÅVEIEN 4 C,1358,JAR,H0101,,Småhus,1997,D,Orange,2012-01-24T20:19:39.0000000,Simple,A2012-158667,222.99,,Tre,False,
3021,42,223,,,,149076646,LYNGVEIEN 29,1430,ÅS,H0101,,Småhus,1968,F,Orange,2012-01-24T20:17:35.0000000,Simple,A2012-158665,439.88,,Tre,False,
3038,232,59,,,,300196053,KLOKKERLIA 44,3531,KROKKLEIVA,H0101,,Småhus,2010,C,Orange,2012-01-24T20:15:10.0000000,Simple,A2012-158662,149.83,,Tre,False,
1101,13,239,,2,,9096302,Fiolveien 1,4370,EGERSUND,H0101,,Småhus,1981,D,Orange,2012-01-24T20:09:41.0000000,Simple,A2012-158660,174.39,,Tre,False,
3407,58,139,25,,,20431172,Helgerudvegen 111 A,2816,GJØVIK,H0101,,Småhus,2006,D,Orange,2012-01-24T20:07:22.0000000,Simple,A2012-158658,191.52,,Tre,False,
3002,20,18,,,,148359881,HAKKERÅSEN 1,1560,LARKOLLEN,H0101,,Småhus,1968,F,Orange,2012-01-24T19:53:26.0000000,Simple,A2012-158653,462.97,,Tre,False,
4203,507,1724,,,,23251698,BAMSEVEIEN 5,4844,ARENDAL,H0101,,Småhus,1976,F,Red,2012-01-24T19:52:24.0000000,Simple,A2012-158651,335.41,,Tre,False,
4204,152,1424,,,,8906629,TEGLVERKSVEIEN 11,4632,KRISTIANSAND S,H0101,,Småhus,1963,F,Orange,2012-01-24T19:50:47.0000000,Simple,A2012-158650,322.88,,Tre,False,
4631,23,359,2,,,13008752,Galtenesvegen 100 A,5918,FREKHAUG,,,Småhus,1993,D,Orange,2012-01-24T19:47:45.0000000,Simple,A2012-158649,224.28,,Tre,False,
1103,38,3969,1,,,4887867,Gosenstubben 61,4041,HAFRSFJORD,H0101,,Boligblokker,2010,C,Red,2012-01-24T19:29:56.0000000,Simple,A2012-158643,123.81,,Betong,False,
3032,39,41,14,,,6925235,INGELSTUN 61,2022,GJERDRUM,H0101,,Småhus,1996,E,Red,2012-01-24T19:18:58.0000000,Simple,A2012-158641,267.46,,Tre,False,
1532,186,522,6,,,180431764,Karenhaugen 1,6050,VALDERØYA,H0101,,Småhus,1997,E,Red,2012-01-24T19:08:58.0000000,Simple,A2012-158640,267.06,,Betong,False,
3029,107,1633,,,,14559809,HANEBORG ALLE 14,1472,FJELLHAMAR,H0101,,Småhus,1971,E,Orange,2012-01-24T19:04:26.0000000,Simple,A2012-158639,250.01,,Tre,False,
4222,2,699,,3,,21493821,Gåttstøylvegen 12,4755,HOVDEN I SETESDAL,,,Småhus,2000,D,Orange,2012-01-24T19:03:46.0000000,Simple,A2012-158637,220.94,,Tre,False,
5001,100,164,,,69,,Østre Hallsetvangen 4c,7027,Trondheim,H0203,951497940,Boligblokker,1969,F,Red,2012-01-24T18:49:11.0000000,Simple,A2012-158633,273.81,,Betong,False,
4602,24,482,,,,21556106,Krokåsen 32,6900,FLORØ,H0101,,Småhus,2001,C,Orange,2012-01-24T18:47:57.0000000,Simple,A2012-158632,157.13,,Tre,False,
3807,300,3409,,,02846,,gamlegrensa 6b,3747,skien,H0206,948525259,Boligblokker,1971,G,Lightgreen,2012-01-24T18:42:05.0000000,Simple,A2012-158631,465.57,,Mur/tegl,False,
5405,8,134,,,,192350646,NYBORGVEIEN 11,9800,VADSØ,H0101,,Småhus,1954,G,Orange,2012-01-24T18:30:53.0000000,Simple,A2012-158626,561.47,,Mur/tegl,False,
3001,163,1,,30,,145105919,VÅRSTIEN 24,1793,TISTEDAL,H0101,,Småhus,1965,F,Orange,2012-01-24T18:16:12.0000000,Simple,A2012-158619,383.5,,Tre,False,
3806,69,278,,,1190,,barlindvegen 13,3940,porsgrunn,H0204,848833452,Boligblokker,1969,G,Orange,2012-01-24T17:59:33.0000000,Simple,A2012-158611,428.21,,Mur/tegl,False,
3025,39,1751,,,,16241997,BLOKSBERGSTIEN 17,1394,NESBRU,H0101,,Småhus,1997,D,Orange,2012-01-24T17:54:09.0000000,Simple,A2012-158610,230.23,,Tre,False,
1108,109,729,,,,19387291,KALAMYRVEIEN 4,4310,HOMMERSÅK,H0101,,Småhus,2000,C,Orange,2012-01-24T17:32:09.0000000,Simple,A2012-158603,148.78,,Tre,False,
2090,228,530,,,16,,Toftes gate 25D,0556,Oslo,H0203,,Boligblokker,1888,G,Red,2012-01-24T17:25:08.0000000,Simple,A2012-158601,422.57,,Mur/tegl,False,
1505,5,292,,,,12603088,SJØGRESSVEIEN 3 F,6515,KRISTIANSUND N,H0101,,Småhus,1975,D,Orange,2012-01-24T17:24:15.0000000,Simple,A2012-158600,166.85,,Tre,False,
4203,38,182,,,,8727651,Moldveien 31,4848,ARENDAL,H0101,,Småhus,1999,D,Orange,2012-01-24T17:15:27.0000000,Simple,A2012-158597,181.05,,Tre,False,
3005,104,37,,,10,,Øvre Eikervei 90 b,3048,Drammen,H0101,988930946,Boligblokker,2006,D,Red,2012-01-24T17:09:29.0000000,Simple,A2012-158595,189.78,,Tre,False,
3030,21,41,,,,6881270,PROST STABELS VEI 45,2019,SKEDSMOKORSET,H0101,,Småhus,1989,D,Red,2012-01-24T16:58:32.0000000,Simple,A2012-158592,239.34,,Tre,False,
0301,183,432,,,,,Tungebråtveien 2,1165,Oslo,H0101,,Småhus,1968,F,Orange,2012-01-24T16:48:45.0000000,Simple,A2012-158590,401.99,,Tre,False,
4207,203,1101,,,,265403,Peer Gynts vei 17,4400,FLEKKEFJORD,H0101,,Småhus,1969,G,Orange,2012-01-24T16:41:58.0000000,Simple,A2012-158584,492.18,,Tre,False,
5001,104,255,1,,,6,Oskar Braatens veg 6 A,7024,Trondheim,H0101,,Småhus,1954,F,Orange,2012-01-24T16:37:06.0000000,Simple,A2012-158583,377.32,,Tre,False,
4627,4,822,,,,13590680,ÅSLIA 3,5306,ERDAL,H0101,,Småhus,1982,E,Orange,2012-01-24T16:25:09.0000000,Simple,A2012-158579,251.92,,Tre,False,
3803,139,355,,,,22178075,FREGATTVEIEN 1,3150,TOLVSRØD,H0101,,Småhus,2002,D,Orange,2012-01-24T16:23:55.0000000,Simple,A2012-158577,166.81,,Tre,False,
3804,120,437,,,,19773280,RANVIKSKOGEN 28 A,3212,SANDEFJORD,H0101,,Småhus,2004,D,Orange,2012-01-24T16:23:17.0000000,Simple,A2012-158576,179.13,,Tre,False,
3004,45,34,,,,147936818,BRATTVEIEN 5,1624,GRESSVIK,H0101,,Småhus,1950,F,Orange,2012-01-24T16:15:58.0000000,Simple,A2012-158574,451.63,,Tre,False,
3807,300,116,3,,,164625192,Herman Baggers gate 11 B,3717,SKIEN,H0101,,Småhus,1925,G,Red,2012-01-24T16:10:17.0000000,Simple,A2012-158569,588.8,,Tre,False,
3024,93,189,,,,16129216,Einerbærstien 1 B,1349,Rykkinn,H0101,974642891,Småhus,1974,F,Orange,2012-01-24T16:05:48.0000000,Simple,A2012-158568,427.23,,Tre,False,
0301,46,61,32,,,,Kirkeveien 110 b,0361,Oslo,H0501,971278056,Boligblokker,1938,G,Lightgreen,2012-01-24T15:52:47.0000000,Simple,A2012-158564,554.82,,Betong,False,
3024,47,4,,,,17375857,Emma Hjorts vei 54,1336,Sandvika,H0101,974642891,Småhus,1925,G,Red,2012-01-24T15:50:50.0000000,Simple,A2012-158562,580.48,,Tre,False,
3024,84,135,,,,16130567,Evjebakken 17 A,1346,Gjettum,H0101,974642891,Småhus,1994,E,Red,2012-01-24T15:42:50.0000000,Simple,A2012-158556,270.55,,Tre,False,
3024,46,269,9,,,6723306,Ellen Gulbranssons vei 17,1336,Sandvika,H0101,974642891,Boligblokker,1993,F,Red,2012-01-24T15:28:59.0000000,Simple,A2012-158551,246.23,,Tre,False,
3807,300,1606,,,,164624692,Hesselbergs gate 4,3717,SKIEN,,990222622,Kontorbygg,1890,E,Red,2012-01-24T15:10:50.0000000,Simple,A2012-158544,250.4,,,False,
3803,48,164,,,,8303282,Maurveien 16,3172,VEAR,,,Småhus,1988,D,Orange,2012-01-24T15:07:55.0000000,Simple,A2012-158541,225.15,,Tre,False,
3029,110,284,,,,14548297,SØRLIBAKKEN 51,1473,LØRENSKOG,H0101,,Småhus,1980,D,Orange,2012-01-24T15:01:26.0000000,Simple,A2012-158536,215.39,,Tre,False,
