Knr;Gnr;Bnr;Snr;Fnr;Andelsnummer;Bygningsnummer;GateAdresse;Postnummer;Poststed;BruksEnhetsNummer;Organisasjonsnummer;Bygningskategori;Byggear;Energikarakter;Oppvarmingskarakter;Utstedelsesdato;TypeRegistrering;Attestnummer;BeregnetLevertEnergiTotaltkWhm2;BeregnetFossilandel;Materialvalg;HarEnergiVurdering;EnergiVurderingDato
4626;237;46;;;;23277697;Råkebakkane 9;5337;RONG;H0101;;Småhus;2006;D;Orange;2022-01-26T21:31:40.0000000;Simple;A2022-1352594;177.81;;Tre;False;
4601;161;1208;28;;;139749308;Sofus Madsens vei 11 A;5097;BERGEN;H0302;;Boligblokker;1960;G;Orange;2022-01-26T21:26:24.0000000;Simple;A2022-1352592;257.92;;Betong;False;
1103;14;1408;36;;;;Dronningåsen 69;4032;STAVANGER;H0102;;Boligblokker;2002;D;Green;2022-01-26T21:19:26.0000000;Simple;A2022-1352591;152.02;;Betong;False;
3034;79;128;;;;22658700;Herkulesvegen 1 B;2165;HVAM;H0202;981507150;Boligblokker;2000;D;Red;2022-01-26T21:14:45.0000000;Simple;A2022-1352588;176.1;;Betong;False;
1103;57;138;;;;0;solsletteveien 8d;4019;Stavanger;H0101;;Småhus;1960;G;Orange;2022-01-26T21:11:58.0000000;Simple;A2022-1352586;317.97;;Tre;False;
1103;38;2742;;;;4425901;Haraldskroken 5;4041;HAFRSFJORD;H0101;;Småhus;1978;F;Orange;2022-01-26T21:05:08.0000000;Simple;A2022-1352584;267.81;;Tre;False;
301;230;375;;;22;;Urtegata 32C;187;Oslo;H0302;;Boligblokker;1890;G;Red;2022-01-26T21:03:23.0000000;Simple;A2022-1352583;259.6;;Mur/tegl;False;
3025;55;33;117;0;;;Ospestien 43;1387;Asker;H0101;;Småhus;1976;F;Red;2022-01-26T20:58:44.0000000;Simple;A2022-1352582;284.83;;Tre;False;
1108;69;1104;;0;;;Tyrihansveien 28A;4315;Sandnes;H0102;;Boligblokker;1974;C;Red;2022-01-26T20:53:35.0000000;Simple;A2022-1352581;129.7;;Betong;False;
4613;109;189;;;;173862261;Svortlandsjøen 7;5430;BREMNES;;;Småhus;1976;E;Yellow;2022-01-26T20:53:00.0000000;Simple;A2022-1352579;224.2;;Tre;False;
1103;19;632;;;;300861098;Bruvikveien 48 C;4017;STAVANGER;H0101;995073021;Småhus;2022;B;Red;2022-01-26T20:51:42.0000000;Simple;A2022-1352578;115.95;;Tre;False;
3403;10;135;;;13312;;Kåtorpgrenda 13B;2322;Ridabu;H0101;950127937;Småhus;1984;B;Orange;2022-01-26T20:49:09.0000000;Simple;A2022-1352577;111.16;;Tre;False;
1103;19;633;;;;300861102;Bruvikveien 48 B;4017;STAVANGER;H0101;995073021;Småhus;2022;B;Red;2022-01-26T20:48:37.0000000;Simple;A2022-1352575;115.95;;Tre;False;
4613;14;95;;;;173878893;Grindheimsvegen 155;5440;MOSTERHAMN;H0101;;Småhus;1964;G;Orange;2022-01-26T20:45:40.0000000;Simple;A2022-1352574;354.57;;Tre;False;
1103;19;52;;;;300861105;Bruvikveien 48 A;4017;STAVANGER;H0101;;Småhus;2021;B;Red;2022-01-26T20:43:46.0000000;Simple;A2022-1352572;115.95;;Tre;False;
1804;30;258;;;1305;;Hellåsveien 7A;8011;Bodø;H0101;954744736;Boligblokker;1970;G;Orange;2022-01-26T20:42:31.0000000;Simple;A2022-1352571;266.96;;Betong;False;
301;38;90;67;;;300513991;Fridtjof Nansens vei 5 B;369;OSLO;H0604;889859202;Boligblokker;2017;B;Green;2022-01-26T20:39:46.0000000;Simple;A2022-1352569;115.55;;Betong;False;
3004;424;1;;226;;147815883;Mineveien 7;1678;KRÅKERØY;H0101;;Småhus;1968;G;Yellow;2022-01-26T20:37:24.0000000;Simple;A2022-1352568;371.83;;Tre;False;
5001;100;158;;0;488;;Waldemar Aunes Veg 10A;7027;Trondheim;H0402;;Boligblokker;1966;G;Red;2022-01-26T20:32:42.0000000;Simple;A2022-1352564;328.64;;Betong;False;
3401;31;246;;;;;borghild langaardsveg 16;2208;Kongsvinger;H0101;;Småhus;2018;C;Red;2022-01-26T20:16:31.0000000;Simple;A2022-1352563;130.82;;Tre;False;
1507;118;120;;;;;Sukkertoppveien 22;6006;Ålesund;H0101;;Småhus;1948;G;Yellow;2022-01-26T20:07:35.0000000;Simple;A2022-1352560;378.57;;Tre;False;
1103;56;1515;;;;4548043;Rektor Steens gate 15;4010;stavanger;H0101;;Småhus;1912;G;Orange;2022-01-26T20:06:48.0000000;Simple;A2022-1352559;413.14;;Tre;False;
1149;147;684;10;;;300475913;Røysvegen 7 D;5545;VORMEDAL;H0201;;Boligblokker;2016;C;Red;2022-01-26T20:05:55.0000000;Simple;A2022-1352558;122.74;;Tre;False;
1103;38;940;;;;4400976;Madlamarkveien 9;4041;HAFRSFJORD;H0101;;Småhus;1960;D;Red;2022-01-26T19:56:33.0000000;Simple;A2022-1352556;217.34;;Tre;False;
5401;118;349;;;;;Hansmarkvegen 43 B;9013;Tromsø;H0101;;Småhus;2020;B;Orange;2022-01-26T19:36:01.0000000;Simple;A2022-1352551;117.06;;Tre;False;
5037;40;4;;;;;Gruslina 211;7620;SKOGN;H0101;;Småhus;1948;G;Yellow;2022-01-26T19:33:03.0000000;Simple;A2022-1352550;354.03;;Tre;False;
1121;19;651;1;;;;Gulaksvegen 4;4345;BRYNE;H0101;991192719;Boligblokker;2019;D;Green;2022-01-26T19:31:18.0000000;Simple;A2022-1352549;126.18;;Tre;False;
5001;415;250;13;;;;Dakota 2 A;7066;TRONDHEIM;H0401;;Boligblokker;2019;D;Green;2022-01-26T19:30:10.0000000;Simple;A2022-1352547;145.47;;Betong;False;
3024;84;73;1;;;18609169;Evjeveien 2;1338;SANDVIKA;H0105;;Boligblokker;2003;E;Green;2022-01-26T19:30:03.0000000;Simple;A2022-1352546;194.55;;Tre;False;
1101;8;285;;;;9086781;Skøyteveien 22;4374;EGERSUND;H0101;;Småhus;1984;F;Yellow;2022-01-26T19:29:20.0000000;Simple;A2022-1352545;234.41;;Tre;False;
1121;19;651;1;;;;Gulaksvegen 4;4345;BRYNE;H0101;991192719;Boligblokker;2019;D;Green;2022-01-26T19:28:11.0000000;Simple;A2022-1352544;126.18;;Tre;False;
4205;170;309;;;;168590105;Wattnegata 8;4515;MANDAL;H0101;;Småhus;1850;G;Orange;2022-01-26T19:28:05.0000000;Simple;A2022-1352543;563.89;;Tre;False;
3006;32;16;;;;117747832;Sauetraet 20;3647;HVITTINGFOSS;H0101;;Småhus;1976;E;Yellow;2022-01-26T19:26:08.0000000;Simple;A2022-1352542;229.68;;Tre;False;
1103;41;1058;1;;;4874757;Grågåsveien 1 A;4048;HAFRSFJORD;H0101;;Småhus;2007;D;Green;2022-01-26T19:22:10.0000000;Simple;A2022-1352540;173.01;;Tre;False;
1146;105;151;;;;300653700;Alvanutvegen 33 C;5570;AKSDAL;H0101;;Småhus;2018;B;Red;2022-01-26T19:19:57.0000000;Simple;A2022-1352539;115.3;;Tre;False;
3007;92;118;;;;;Sørflatveien  33;3516;Hønefoss;H0101;;Småhus;1987;E;Yellow;2022-01-26T19:03:54.0000000;Simple;A2022-1352538;215.12;;Tre;False;
3003;2047;15;3;;;300628649;Deleveien 27 A;1712;GRÅLUM;H0101;;Boligblokker;2019;D;Red;2022-01-26T18:51:08.0000000;Simple;A2022-1352537;132.6;;Tre;False;
3024;39;232;;;;17173073;Øvre vei 4;1369;STABEKK;H0101;;Småhus;1982;F;Yellow;2022-01-26T18:50:30.0000000;Simple;A2022-1352536;241.89;;Tre;False;
301;214;60;5;;;80808216;Grønnegata 4 A;350;OSLO;H0104;;Boligblokker;1979;E;Red;2022-01-26T18:46:58.0000000;Simple;A2022-1352535;198.02;;Betong;False;
3003;3001;215;;;;300366825;Hasleveien 31;1734;HAFSLUNDSØY;H0101;;Småhus;2013;B;Lightgreen;2022-01-26T18:45:12.0000000;Simple;A2022-1352534;89.53;;Tre;False;
3032;47;6;;;;;Øvre Nærlaus veg 9;2022;Gjerdrum;H0101;;Småhus;1975;G;Orange;2022-01-26T18:21:58.0000000;Simple;A2022-1352531;321.31;;Tre;False;
301;140;37;1159;;280;;Erlendsvei 30;669;Oslo;H0101;850428162;Boligblokker;1965;G;Orange;2022-01-26T18:07:23.0000000;Simple;A2022-1352529;286.13;;Betong;False;
301;140;37;1159;;280;;Erlendsvei 30;669;Oslo;H0101;850428162;Boligblokker;1965;G;Orange;2022-01-26T17:58:13.0000000;Simple;A2022-1352528;286.13;;Betong;False;
3804;132;346;;;;;Kiserødåsen 47;3231;SANDEFJORD;H0101;;Småhus;1997;E;Orange;2022-01-26T17:58:10.0000000;Simple;A2022-1352527;221.78;;Tre;False;
3002;3;2925;;;;6315097;Halløkka 13 B;1534;MOSS;H0102;990367671;Småhus;2007;C;Red;2022-01-26T17:53:40.0000000;Simple;A2022-1352526;168.99;;Tre;False;
4601;163;272;5;;;23606852;Svartediksveien 25;5009;BERGEN;H0102;;Boligblokker;2005;E;Red;2022-01-26T17:52:34.0000000;Simple;A2022-1352525;216.66;;Betong;False;
301;152;61;1;;;300222002;Jomfrubråtveien 72 D;1179;OSLO;H0101;;Småhus;2012;C;Orange;2022-01-26T17:48:24.0000000;Simple;A2022-1352524;133.68;;Tre;False;
3025;61;560;7;;;300618697;Blakstadmarka 24;1386;ASKER;H0104;;Boligblokker;2019;C;Green;2022-01-26T17:47:02.0000000;Simple;A2022-1352523;127.48;;Betong;False;
3811;248;1;;;;8347840;Havnaveien 50;3145;TJØME;;990623295;Hoteller;1981;E;Red;2022-01-26T17:31:44.0000000;Simple;A2022-1352519;291.5;;;True;
5028;30;9;;;;184554526;Strandvegen 46;7224;MELHUS;H0101;;Småhus;1914;G;Yellow;2022-01-26T17:30:55.0000000;Simple;A2022-1352518;357.17;;Tre;False;
1106;22;799;3;;;300448109;Kvalatre 14;5514;HAUGESUND;H0102;;Boligblokker;2015;C;Green;2022-01-26T17:30:26.0000000;Simple;A2022-1352517;112.59;;Betong;False;
3034;185;6;;;;22660276;Øvre Hagaveg 703;2150;ÅRNES;H0101;;Småhus;2003;B;Lightgreen;2022-01-26T17:26:54.0000000;Simple;A2022-1352516;124.8;;Tre;False;
5001;7;121;8;;;21097357;Thoning Owesens gate 29 S;7044;TRONDHEIM;H0202;;Boligblokker;2011;C;Green;2022-01-26T17:24:09.0000000;Simple;A2022-1352515;113.08;;Betong;False;
4207;68;339;;;;300067462;Søylandsveien 108 A;4404;FLEKKEFJORD;H0101;;Småhus;2009;C;Yellow;2022-01-26T17:19:19.0000000;Simple;A2022-1352514;130.71;;Tre;False;
1111;56;411;;;;;Krossbekkstien 2F;4380;Sokndal;H0101;;Småhus;1996;D;Orange;2022-01-26T17:18:25.0000000;Simple;A2022-1352513;184.27;;Tre;False;
4626;150;129;;;;21470317;Leirbakken 17;5382;SKOGSVÅG;H0101;;Småhus;2001;B;Lightgreen;2022-01-26T17:17:41.0000000;Simple;A2022-1352512;110.46;;Tre;False;
4640;18;111;3;;;300348335;Elvebakken 14 A;6856;SOGNDAL;H0101;;Boligblokker;2014;C;Red;2022-01-26T17:15:22.0000000;Simple;A2022-1352511;121.15;;Betong;False;
5401;73;484;;;;;Ballblomveien 10;9102;Kvaløysletta;H0101;;Småhus;1987;F;Orange;2022-01-26T16:50:44.0000000;Simple;A2022-1352509;255.65;;Tre;False;
4601;166;1268;3;;;139304993;Kalvedalsveien 1;5022;BERGEN;H0103;;Småhus;1915;G;Red;2022-01-26T16:50:21.0000000;Simple;A2022-1352508;733.01;;Tre;False;
4205;160;385;3;;;300363089;Gustav Vigelands vei 30 B;4514;MANDAL;H0201;;Boligblokker;2014;C;Red;2022-01-26T16:49:43.0000000;Simple;A2022-1352507;116.33;;Betong;False;
3029;107;2897;25;;;300559274;Toppen 5;1470;LØRENSKOG;H0303;;Boligblokker;2019;C;Green;2022-01-26T16:33:25.0000000;Simple;A2022-1352505;125.81;;Betong;False;
3807;220;1813;14;;;;Hvitsteinvegen 65;3734;Skien;H0101;;Småhus;2020;C;Orange;2022-01-26T16:29:38.0000000;Simple;A2022-1352503;128.77;;Tre;False;
1871;53;15;;;;190316734;Kong Hans gate 29;8480;ANDENES;H0101;;Småhus;1930;G;Yellow;2022-01-26T16:22:50.0000000;Simple;A2022-1352502;315.12;;Tre;False;
5001;102;132;;;;182755060;Vognhallvegen 8 A;7023;TRONDHEIM;H0101;;Småhus;1963;F;Yellow;2022-01-26T16:21:35.0000000;Simple;A2022-1352501;313.47;;Tre;False;
3030;83;749;74;;;23305089;Depotgata 27 B;2000;LILLESTRØM;H0302;;Boligblokker;2008;D;Green;2022-01-26T16:20:33.0000000;Simple;A2022-1352500;132.14;;Betong;False;
3001;168;86;;;;300658472;Brattskottveien 56;1769;HALDEN;H0101;;Småhus;2018;C;Orange;2022-01-26T16:18:47.0000000;Simple;A2022-1352499;142.22;;Tre;False;
3818;106;19;;70;;;kvitåvatnlia 114;3660;Rjukan;H0101;;Småhus;1990;F;Orange;2022-01-26T16:16:32.0000000;Simple;A2022-1352498;268.19;;Tre;False;
301;85;29;;;;;Selvbyggerveien 195;591;Oslo;H0101;;Småhus;1922;G;Red;2022-01-26T16:01:15.0000000;Simple;A2022-1352492;386.86;;Mur/tegl;False;
1108;70;616;;;;170107373;Monolittveien 15;4317;SANDNES;H0101;;Småhus;1972;G;Red;2022-01-26T15:54:26.0000000;Simple;A2022-1352471;376.23;;Tre;False;
3033;132;245;100;;;23445220;Såvegen 1 D;2050;JESSHEIM;H0305;;Boligblokker;2007;D;Red;2022-01-26T15:52:47.0000000;Simple;A2022-1352469;173.09;;Betong;False;
3005;13;44;;;;158482681;Professor Smiths alle 49;3048;DRAMMEN;H0201;;Småhus;1957;F;Orange;2022-01-26T15:52:13.0000000;Simple;A2022-1352468;316.67;;Tre;False;
5001;22;167;;;;10570506;Severin Saksviks veg 2 A;7056;RANHEIM;H0101;;Småhus;1998;D;Orange;2022-01-26T15:50:11.0000000;Simple;A2022-1352467;169.08;;Tre;False;
5001;71;43;;;;182313823;Nardoskrenten 8;7032;TRONDHEIM;H0101;;Småhus;1961;F;Yellow;2022-01-26T15:48:11.0000000;Simple;A2022-1352465;237.79;;Tre;False;
1507;13;198;;;;;Brendhaugen 60;6013;Ålesund;H0101;;Småhus;1983;F;Yellow;2022-01-26T15:47:32.0000000;Simple;A2022-1352463;233.21;;Tre;False;
4643;32;31;;;;297380;Holmavegen 2;6885;ÅRDALSTANGEN;H0101;954679721;Småhus;1979;F;Yellow;2022-01-26T15:46:09.0000000;Simple;A2022-1352460;241.77;;Tre;False;
3411;527;274;4;;;300273244;Panoramavegen 18;2612;SJUSJØEN;H0202;;Småhus;2013;B;Orange;2022-01-26T15:42:39.0000000;Simple;A2022-1352458;127.36;;Tre;False;
3031;36;24;;;;20916974;Morteveien 12;1481;HAGAN;;831018682;Kontorbygg;1999;D;Red;2022-01-26T15:42:07.0000000;Simple;A2022-1352457;176.3;;;True;
5001;411;164;11;;;182139114;Ulstadløkkveien 9 B;7067;TRONDHEIM;H0402;;Boligblokker;1913;G;Red;2022-01-26T15:35:30.0000000;Simple;A2022-1352456;390.89;;Betong;False;
4626;235;140;;;;9855327;Løtevegen 25;5337;RONG;H0101;;Småhus;1984;E;Yellow;2022-01-26T15:25:08.0000000;Simple;A2022-1352453;233.57;;Tre;False;
3004;432;25;;;;300093323;Vraktangen 5;1676;KRÅKERØY;H0101;;Småhus;2012;B;Yellow;2022-01-26T15:24:44.0000000;Simple;A2022-1352452;91.58;;Tre;False;
5035;125;27;;;;10854733;Bangvegen 294;7514;STJØRDAL;H0101;;Småhus;2000;D;Yellow;2022-01-26T15:18:24.0000000;Simple;A2022-1352439;181.4;;Tre;False;
5035;125;27;;;;10854733;Bangvegen 294;7514;STJØRDAL;H0101;;Småhus;2000;E;Orange;2022-01-26T15:16:12.0000000;Simple;A2022-1352437;221.49;;Tre;False;
3811;10;168;;;;7055994;Fugleveien 25;3142;VESTSKOGEN;H0101;;Småhus;1968;G;Orange;2022-01-26T15:14:10.0000000;Simple;A2022-1352436;466.24;;Tre;False;
4204;40;227;;;;;Hilds vei 1;4633;Kristiansand S;H0101;;Småhus;1965;G;Orange;2022-01-26T15:12:02.0000000;Simple;A2022-1352435;324.68;;Tre;False;
1121;2;463;;;;;Amtmann Aarrestads gate 26;4344;BRYNE;H0101;;Småhus;1975;F;Yellow;2022-01-26T15:10:30.0000000;Simple;A2022-1352432;233.93;;Tre;False;
5001;84;6;;;3048;;Asbjørn Øverås veg 3C;7036;TRONDHEIM;H0101;;Småhus;1972;G;Green;2022-01-26T15:07:18.0000000;Simple;A2022-1352431;323.83;;Tre;False;
1506;29;900;;;;300518955;Løkenvegen 49;6423;MOLDE;H0102;;Småhus;2012;B;Yellow;2022-01-26T15:06:42.0000000;Simple;A2022-1352430;90.41;;Tre;False;
1120;1;1947;;;;0;Timoteivegen 14;4352;Kleppe;H0101;;Småhus;2007;C;Yellow;2022-01-26T15:05:18.0000000;Simple;A2022-1352429;146.05;;Tre;False;
5021;193;60;;;;300835774;Kleberbergvegen 47;7340;Oppdal;H0101;;Småhus;2020;D;Orange;2022-01-26T14:58:19.0000000;Simple;A2022-1352427;179.97;;Tre;False;
4621;175;56;;;;300849773;Tymbrålsbakkane 29;5709;VOSS;H0101;;Småhus;2021;B;Orange;2022-01-26T14:57:04.0000000;Simple;A2022-1352426;114.14;;Tre;False;
3440;23;42;1;;;300505793;Blæsterfalla 80;2636;ØYER;H0101;;Småhus;2016;D;Orange;2022-01-26T14:54:48.0000000;Simple;A2022-1352424;177.01;;Tre;False;
3411;697;110;;;;;Nordåsvegen 299;2387;Brumunddal;H0101;;Småhus;1970;E;Yellow;2022-01-26T14:53:05.0000000;Simple;A2022-1352423;243.42;;Tre;False;
4627;7;782;;;;13637342;Holmedalen 53;5300;KLEPPESTØ;H0101;;Småhus;1996;D;Yellow;2022-01-26T14:52:11.0000000;Simple;A2022-1352422;193.96;;Tre;False;
3025;301;522;;;;;Cæsarbakken 20;3475;Sætre;H0101;;Småhus;2005;C;Orange;2022-01-26T14:49:21.0000000;Simple;A2022-1352421;145.56;;Tre;False;
3007;45;300;9;;;159162982;Teglverksveien 18;3517;HØNEFOSS;H0202;;Boligblokker;1983;E;Red;2022-01-26T14:47:46.0000000;Simple;A2022-1352420;170.13;;Betong;False;
301;229;60;;0;2;;Jens Bjelkes Gate 18A;562;Oslo;H0101;;Boligblokker;1900;E;Orange;2022-01-26T14:46:47.0000000;Simple;A2022-1352419;176.69;;Mur/tegl;False;
3818;106;19;;43;;8649677;TOMT NR. 43 KVITÅVATN H2;3660;RJUKAN;;;Småhus;1998;D;Orange;2022-01-26T14:46:25.0000000;Simple;A2022-1352418;195.29;;Tre;False;
3818;106;19;1;61;;8646139;Kvitåvatnlia 111;3660;RJUKAN;H0101;;Småhus;1996;E;Orange;2022-01-26T14:46:24.0000000;Simple;A2022-1352417;282.15;;Tre;False;
1108;34;643;;;;46;"""Moldberget 46 """;4336;SANDNES;H0101;;Småhus;2016;B;Red;2022-01-26T14:44:25.0000000;Simple;A2022-1352416;113.75;;Tre;False;
5001;58;266;;;;;Håkon Håkonsons gate 33;7052;Trondheim;H0101;;Småhus;1954;G;Orange;2022-01-26T14:35:46.0000000;Simple;A2022-1352413;371.18;;Tre;False;
3005;105;224;22;;;;Skogliveien 176;3047;Drammen;H0101;;Småhus;2016;B;Orange;2022-01-26T14:31:00.0000000;Simple;A2022-1352411;132.44;;Tre;False;
3420;28;958;;;;19620182;Helsetvegen 12;2407;ELVERUM;H0101;;Småhus;1999;C;Yellow;2022-01-26T14:20:28.0000000;Simple;A2022-1352407;146.84;;Tre;False;
5437;9;283;;;;192856604;Doaresdievvá 27;9730;KARASJOK;H0101;;Småhus;1983;G;Orange;2022-01-26T14:18:49.0000000;Simple;A2022-1352404;380.22;;Tre;False;
3033;45;74;;;;;Furubakken 15 B;2040;Jessheim;H0101;;Småhus;2020;B;Orange;2022-01-26T14:09:15.0000000;Simple;A2022-1352398;125.95;;Tre;False;
3808;82;12;;;;18245140;Gavlesjåvegen 1043;3677;NOTODDEN;H0101;;Småhus;2004;D;Orange;2022-01-26T14:07:37.0000000;Simple;A2022-1352397;220.02;;Tre;False;
4601;37;250;;;;;Gosen 61;5253;Sandsli;H0101;;Småhus;2016;B;Red;2022-01-26T14:07:24.0000000;Simple;A2022-1352396;110.06;;Tre;False;
3031;36;24;;;;20906847;Morteveien 12;1481;HAGAN;;831018682;Kulturbygg;2012;D;Red;2022-01-26T14:06:50.0000000;Simple;A2022-1352394;200;;;True;
1532;183;1166;1;;;;Valderhaugbakkane 18;6050;Valderøya;H0101;;Småhus;2013;B;Orange;2022-01-26T14:05:43.0000000;Simple;A2022-1352393;114.36;;Tre;False;
5401;200;2447;11;;;22383531;Hjalmar Johansens gate 184;9007;TROMSØ;H0101;;Boligblokker;2006;E;Green;2022-01-26T14:03:17.0000000;Simple;A2022-1352392;194.88;;Betong;False;
1124;3;770;;;;12237952;Fullriggervegen 7;4056;TANANGER;H0101;;Småhus;1988;E;Orange;2022-01-26T14:02:44.0000000;Simple;A2022-1352391;225.86;;Tre;False;
1124;3;1439;4;;;300551802;Havsuleveien 8;4057;TANANGER;H0202;;Boligblokker;2017;C;Green;2022-01-26T14:02:06.0000000;Simple;A2022-1352390;128.84;;Tre;False;
3421;33;905;10;;;22772228;Fageråsen 1186 D;2420;TRYSIL;H0101;;Boligblokker;2006;E;Orange;2022-01-26T13:56:45.0000000;Simple;A2022-1352388;187.82;;Tre;False;
5001;103;690;6;;;182361860;Per Sivles veg 14 B;7024;TRONDHEIM;H0103;;Boligblokker;1990;F;Red;2022-01-26T13:53:55.0000000;Simple;A2022-1352386;233.94;;Mur/tegl;False;
4626;114;182;25;;;300507700;Engjamyra 16 D;5378;KLOKKARVIK;H0202;;Boligblokker;2019;C;Red;2022-01-26T13:52:35.0000000;Simple;A2022-1352385;121.65;;Tre;False;
3026;192;843;3;;;300219654;Havreveien 27;1930;AURSKOG;H0202;;Småhus;2013;B;Orange;2022-01-26T13:52:08.0000000;Simple;A2022-1352384;108.63;;Tre;False;
3001;66;133;;;;140042579;Niels Stubs gate 3;1776;HALDEN;;;Boligblokker;1990;E;Red;2022-01-26T13:48:49.0000000;Simple;A2022-1352383;177.72;;Betong;False;
3024;21;1090;;;;17319396;Ekrekroken 52;1356;BEKKESTUA;H0101;;Småhus;1981;F;Orange;2022-01-26T13:43:03.0000000;Simple;A2022-1352382;299.04;;Tre;False;
3033;45;44;;;;15344245;Skytterplassen 25;2040;KLØFTA;H0101;;Småhus;1996;E;Orange;2022-01-26T13:41:52.0000000;Simple;A2022-1352381;217.81;;Tre;False;
1149;141;202;1;;;300204058;Fagervollvegen 40 A;4260;TORVASTAD;H0101;;Småhus;2014;C;Red;2022-01-26T13:39:13.0000000;Simple;A2022-1352380;146.24;;Tre;False;
4601;10;126;;;;139386159;Sædalsvegen 79 C;5099;BERGEN;H0101;;Småhus;1960;G;Orange;2022-01-26T13:37:40.0000000;Simple;A2022-1352379;307.4;;Tre;False;
4601;39;389;6;;;23643472;Indre Steinsvik 8 C;5237;RÅDAL;H0201;;Småhus;2008;C;Red;2022-01-26T13:34:08.0000000;Simple;A2022-1352377;138.18;;Tre;False;
3447;79;19;;;;300042547;Hornslivegen 163;2866;ENGER;H0101;;Småhus;1977;F;Orange;2022-01-26T13:32:25.0000000;Simple;A2022-1352375;333.68;;Tre;False;
3019;9;376;;;;13909822;Gamle Solevei 10;1540;VESTBY;;;Småhus;2001;C;Yellow;2022-01-26T13:31:40.0000000;Simple;A2022-1352374;147.52;;Tre;False;
301;214;397;;;;80519257;Uranienborgveien 11 B;351;OSLO;H0602;831098252;Boligblokker;1936;F;Green;2022-01-26T13:29:17.0000000;Simple;A2022-1352373;239.06;;Mur/tegl;False;
1103;55;301;34;;;300805803;Nedre Holmegate 9 B;4006;STAVANGER;H0408;;Boligblokker;1975;F;Red;2022-01-26T13:28:38.0000000;Simple;A2022-1352372;253;;Mur/tegl;False;
1106;33;838;;;;171125782;Fjelltun 4;5532;HAUGESUND;H0101;;Småhus;1979;E;Yellow;2022-01-26T13:25:28.0000000;Simple;A2022-1352371;222.95;;Tre;False;
3413;7;30;;;;152928408;Bruvegen 9 C;2312;OTTESTAD;H0101;;Småhus;1921;G;Orange;2022-01-26T13:21:07.0000000;Simple;A2022-1352369;443.05;;Tre;False;
4601;163;356;;;;139272285;Storhaugen 13;5009;BERGEN;K0101;995796368;Boligblokker;1929;G;Red;2022-01-26T13:19:31.0000000;Simple;A2022-1352368;413.66;;Tre;False;
3030;69;42;;;506;;Alingsåsveien 29;2013;SKJETTEN;U0102;;Boligblokker;1973;G;Red;2022-01-26T13:16:44.0000000;Simple;A2022-1352367;254.96;;Betong;False;
5001;13;38;;;;182184039;Fredrikke Qvams veg 19 B;7046;TRONDHEIM;H0202;948659158;Boligblokker;1960;G;Orange;2022-01-26T13:14:42.0000000;Simple;A2022-1352366;278.73;;Betong;False;
5060;62;567;2;;;;Torvmyrvegen 6 B;7970;Kolvereid;H0101;;Småhus;2020;B;Red;2022-01-26T13:11:36.0000000;Simple;A2022-1352364;115.65;;Tre;False;
1806;39;230;4;;;;Frydenlundgata 18;8517;NARVIK;H0202;;Boligblokker;2004;D;Red;2022-01-26T13:03:19.0000000;Simple;A2022-1352360;127.91;;Betong;False;
3801;129;110;;;;161705675;Veggbakken 5 B;3183;HORTEN;H0101;;Småhus;1880;G;Red;2022-01-26T12:59:14.0000000;Simple;A2022-1352358;426.73;;Tre;False;
5001;103;1712;;;;;Uglavegen 5D;7071;TRONDHEIM;H0101;;Småhus;2021;B;Yellow;2022-01-26T12:57:00.0000000;Simple;A2022-1352357;117.2;;Tre;False;
5001;103;1712;;;;;Uglavegen 5D;7071;TRONDHEIM;H0101;;Småhus;2021;B;Yellow;2022-01-26T12:54:51.0000000;Simple;A2022-1352355;117.2;;Tre;False;
3803;148;263;;;;;Dags vei 11;3150;Tolvsrød;H0101;;Småhus;1976;F;Orange;2022-01-26T12:51:09.0000000;Simple;A2022-1352351;263.43;;Tre;False;
3023;6;183;;;;;Asgerdsvei 49;1459;Nesodden;H0101;;Småhus;2005;D;Orange;2022-01-26T12:49:18.0000000;Simple;A2022-1352350;170.82;;Tre;False;
4621;267;3;;;;9731768;Flisramsvegen 7;5713;Vossestrand;H0101;;Småhus;1992;E;Yellow;2022-01-26T12:47:51.0000000;Simple;A2022-1352348;193.45;;Tre;False;
3803;148;263;;;;;Dags vei 11;3150;Tolvsrød;H0101;;Småhus;1976;E;Yellow;2022-01-26T12:47:21.0000000;Simple;A2022-1352346;216.73;;Tre;False;
3003;1051;809;1;;;300685600;Bergheimskogen 1;1739;BORGENHAUGEN;H0101;;Småhus;2019;B;Orange;2022-01-26T12:46:25.0000000;Simple;A2022-1352345;127.37;;Tre;False;
5037;1;247;;;;;Bambergvegen 16;7603;Levanger;H0101;;Småhus;1958;F;Yellow;2022-01-26T12:46:13.0000000;Simple;A2022-1352344;260.58;;Tre;False;
1103;29;365;;;;4381254;Øvre Sjøveien 44;4025;STAVANGER;H0101;;Småhus;1960;F;Orange;2022-01-26T12:45:29.0000000;Simple;A2022-1352342;278.57;;Tre;False;
4601;165;81;0;;;;Strandgata 212;5004;Bergen;H0201;829946122;Boligblokker;1956;E;Orange;2022-01-26T12:45:02.0000000;Simple;A2022-1352341;202.1;;Betong;False;
3030;45;50;;;;23289881;Gamle Trondheimsvei 24;2020;SKEDSMOKORSET;H0101;;Småhus;2007;D;Orange;2022-01-26T12:32:37.0000000;Simple;A2022-1352335;173.37;;Tre;False;
